breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
cd56_primary_cells	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
cd56_primary_cells	10	-0.136565	-0.111504	-0.206503	-0.210917	-0.199115	-0.198703	-0.19436	-0.206279	-0.213579	-0.203934	-0.20426	-0.218023	-0.192516	-0.169149	-0.202454	-0.170022	-0.164108	-0.201405	-0.19609	-0.215032	-0.201552	-0.195192	-0.202172	-0.200135	-0.195053	-0.20157	-0.177756	-0.192639	-0.180305
cd56_primary_cells	20	-0.162979	-0.13503	-0.247873	-0.244223	-0.237803	-0.242539	-0.240137	-0.237421	-0.244225	-0.229504	-0.235465	-0.237553	-0.229842	-0.180243	-0.232287	-0.215901	-0.238223	-0.215644	-0.228545	-0.224618	-0.230781	-0.23358	-0.236492	-0.217445	-0.239498	-0.218173	-0.269896	-0.269408	-0.250912
cd56_primary_cells	30	-0.166822	-0.134451	-0.259084	-0.24796	-0.252816	-0.231451	-0.234337	-0.234162	-0.246549	-0.248205	-0.247022	-0.254298	-0.237589	-0.236512	-0.236144	-0.23661	-0.239041	-0.227016	-0.218323	-0.223398	-0.233634	-0.224043	-0.232974	-0.218978	-0.24146	-0.23725	-0.281809	-0.268212	-0.262951
cd56_primary_cells	40	-0.206072	-0.170288	-0.257853	-0.241329	-0.254108	-0.239869	-0.249552	-0.226984	-0.248092	-0.226005	-0.245119	-0.239919	-0.231413	-0.23599	-0.231875	-0.22429	-0.223113	-0.225767	-0.214974	-0.222785	-0.220688	-0.221852	-0.226451	-0.240843	-0.220144	-0.231279	-0.296719	-0.295294	-0.260125
cd56_primary_cells	50	-0.22055	-0.161609	-0.250055	-0.262057	-0.257101	-0.252396	-0.227303	-0.241426	-0.232809	-0.241062	-0.227726	-0.236884	-0.226819	-0.238366	-0.225934	-0.226564	-0.233873	-0.209707	-0.19343	-0.203288	-0.227684	-0.227169	-0.21938	-0.236775	-0.223879	-0.213981	-0.289142	-0.280772	-0.25165
cd56_primary_cells	60	-0.224856	-0.176804	-0.247398	-0.235521	-0.237359	-0.233166	-0.2444	-0.235989	-0.220615	-0.22925	-0.228048	-0.226827	-0.220203	-0.218639	-0.230522	-0.210292	-0.227209	-0.223843	-0.219064	-0.190908	-0.218674	-0.227829	-0.209054	-0.236819	-0.223116	-0.206122	-0.298158	-0.286058	-0.264937
cd56_primary_cells	70	-0.218003	-0.165559	-0.250646	-0.240227	-0.242596	-0.240953	-0.227046	-0.234277	-0.236731	-0.226366	-0.236311	-0.230975	-0.229005	-0.234236	-0.229575	-0.21142	-0.209156	-0.20699	-0.199013	-0.199633	-0.219125	-0.221781	-0.209655	-0.23099	-0.216859	-0.194981	-0.292684	-0.297097	-0.262516
cd56_primary_cells	80	-0.238391	-0.159108	-0.239892	-0.248792	-0.238892	-0.233107	-0.234351	-0.230024	-0.231191	-0.222976	-0.226357	-0.23467	-0.232871	-0.19831	-0.205196	-0.224066	-0.227919	-0.213084	-0.194635	-0.210064	-0.217034	-0.229159	-0.195444	-0.224794	-0.212429	-0.20381	-0.289659	-0.278702	-0.266929
cd56_primary_cells	90	-0.232269	-0.174728	-0.232357	-0.240546	-0.230114	-0.228441	-0.232887	-0.218713	-0.237315	-0.219961	-0.236381	-0.231366	-0.215438	-0.218202	-0.198837	-0.211652	-0.20903	-0.196365	-0.201837	-0.192358	-0.231396	-0.218073	-0.208109	-0.225315	-0.209394	-0.191779	-0.280769	-0.276594	-0.262448
cd56_primary_cells	100	-0.239245	-0.155353	-0.228264	-0.241564	-0.225285	-0.232448	-0.224505	-0.222394	-0.224131	-0.222769	-0.22787	-0.226406	-0.203158	-0.21224	-0.186998	-0.20264	-0.219213	-0.18002	-0.183692	-0.181433	-0.216758	-0.21587	-0.200026	-0.217977	-0.203826	-0.188126	-0.269963	-0.264339	-0.266772

cd8_primary_cells	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
cd8_primary_cells	10	-0.099492	-0.136217	-0.189549	-0.194236	-0.187321	-0.196232	-0.189738	-0.196263	-0.197083	-0.180921	-0.199926	-0.193159	-0.188415	-0.193369	-0.183155	-0.188931	-0.19055	-0.19737	-0.192434	-0.178868	-0.185214	-0.195448	-0.158257	-0.207475	-0.206834	-0.209159	-0.177492	-0.164033	-0.181652
cd8_primary_cells	20	-0.132827	-0.163707	-0.220313	-0.221795	-0.21639	-0.220155	-0.216297	-0.210709	-0.216001	-0.22205	-0.221713	-0.214255	-0.199918	-0.216007	-0.206059	-0.2192	-0.211764	-0.214052	-0.194449	-0.199896	-0.190052	-0.216796	-0.203314	-0.208422	-0.231267	-0.230409	-0.250603	-0.25484	-0.25404
cd8_primary_cells	30	-0.187837	-0.160346	-0.22883	-0.230768	-0.226604	-0.215164	-0.23237	-0.21145	-0.225766	-0.22371	-0.20197	-0.212311	-0.207782	-0.218716	-0.206786	-0.223272	-0.207029	-0.201605	-0.187531	-0.180989	-0.196848	-0.21087	-0.151725	-0.204928	-0.234634	-0.217541	-0.274855	-0.270281	-0.218381
cd8_primary_cells	40	-0.191131	-0.146772	-0.213764	-0.234849	-0.25506	-0.229893	-0.226007	-0.222964	-0.224456	-0.201604	-0.210056	-0.223099	-0.219217	-0.215834	-0.215771	-0.209144	-0.21435	-0.185273	-0.18254	-0.188455	-0.205058	-0.222193	-0.185716	-0.209352	-0.211194	-0.203392	-0.271139	-0.285528	-0.218877
cd8_primary_cells	50	-0.201438	-0.161963	-0.226864	-0.217517	-0.240311	-0.229914	-0.224745	-0.194257	-0.216609	-0.217099	-0.209789	-0.205225	-0.196701	-0.205985	-0.20608	-0.196673	-0.201947	-0.194942	-0.197515	-0.178487	-0.2159	-0.223475	-0.191943	-0.20403	-0.219721	-0.184518	-0.271874	-0.274255	-0.238643
cd8_primary_cells	60	-0.2149	-0.165437	-0.206909	-0.218259	-0.230606	-0.216728	-0.220169	-0.204553	-0.212647	-0.204395	-0.217715	-0.204153	-0.211379	-0.217215	-0.195617	-0.193494	-0.20602	-0.188358	-0.181144	-0.194098	-0.217043	-0.216205	-0.20263	-0.210415	-0.197896	-0.189467	-0.263989	-0.263388	-0.230962
cd8_primary_cells	70	-0.202088	-0.172611	-0.216832	-0.219008	-0.23339	-0.20794	-0.201466	-0.210689	-0.210368	-0.206705	-0.208018	-0.197778	-0.192385	-0.185546	-0.174689	-0.181236	-0.20148	-0.163308	-0.189946	-0.185945	-0.209286	-0.202586	-0.195584	-0.196252	-0.210588	-0.178643	-0.247006	-0.261166	-0.248708
cd8_primary_cells	80	-0.230304	-0.158275	-0.212851	-0.223887	-0.234876	-0.216231	-0.216374	-0.194014	-0.207529	-0.186463	-0.209973	-0.207449	-0.205238	-0.178541	-0.178829	-0.200091	-0.184808	-0.185432	-0.192074	-0.19516	-0.209722	-0.199958	-0.192132	-0.203929	-0.214155	-0.193096	-0.268286	-0.260432	-0.248328
cd8_primary_cells	90	-0.222017	-0.167406	-0.244362	-0.220389	-0.221308	-0.211372	-0.211053	-0.200276	-0.20817	-0.187724	-0.214826	-0.195508	-0.19012	-0.182327	-0.177286	-0.200167	-0.187397	-0.182084	-0.17087	-0.164278	-0.209663	-0.205887	-0.202293	-0.212258	-0.208011	-0.187127	-0.263136	-0.263079	-0.210964
cd8_primary_cells	100	-0.234049	-0.173386	-0.20894	-0.217891	-0.216421	-0.207107	-0.200132	-0.19116	-0.197367	-0.188901	-0.179462	-0.185938	-0.170016	-0.193575	-0.176399	-0.178275	-0.198445	-0.172361	-0.168856	-0.177672	-0.198107	-0.193803	-0.198312	-0.210782	-0.189421	-0.171336	-0.260437	-0.262394	-0.227845

fetal_adrenal_gland	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_adrenal_gland	10	-0.12818	-0.107823	-0.177774	-0.153887	-0.181545	-0.183661	-0.213922	-0.164265	-0.155832	-0.14988	-0.1205	-0.160308	-0.161966	-0.155763	-0.16367	-0.142275	-0.134126	-0.167945	-0.172239	-0.16579	-0.181451	-0.178197	-0.159377	-0.187374	-0.169638	-0.195817	-0.162525	-0.187371	-0.180827
fetal_adrenal_gland	20	-0.118681	-0.150864	-0.190269	-0.190232	-0.190871	-0.209062	-0.250277	-0.216665	-0.196086	-0.200635	-0.161058	-0.196967	-0.17216	-0.180076	-0.197013	-0.197005	-0.183752	-0.181421	-0.183978	-0.178201	-0.187265	-0.204813	-0.206314	-0.182401	-0.195298	-0.199112	-0.246455	-0.212203	-0.169437
fetal_adrenal_gland	30	-0.124621	-0.157337	-0.19539	-0.190499	-0.194112	-0.243573	-0.255948	-0.230726	-0.194042	-0.182192	-0.181702	-0.193764	-0.199704	-0.18213	-0.249577	-0.167353	-0.180536	-0.184468	-0.191229	-0.179505	-0.201196	-0.213268	-0.216696	-0.180584	-0.2019	-0.193716	-0.268559	-0.218451	-0.200495
fetal_adrenal_gland	40	-0.114473	-0.171001	-0.18522	-0.201485	-0.198057	-0.233753	-0.257143	-0.220607	-0.207373	-0.194345	-0.194319	-0.189176	-0.19316	-0.176521	-0.201582	-0.185915	-0.182119	-0.198488	-0.198787	-0.196678	-0.201373	-0.217403	-0.220688	-0.1924	-0.206878	-0.192591	-0.253192	-0.226104	-0.152415
fetal_adrenal_gland	50	-0.159191	-0.158261	-0.196858	-0.206755	-0.189033	-0.225706	-0.24847	-0.241159	-0.223471	-0.239687	-0.188626	-0.197785	-0.202972	-0.158325	-0.224195	-0.192319	-0.170177	-0.199806	-0.187964	-0.195714	-0.204555	-0.201312	-0.217997	-0.209487	-0.184736	-0.182284	-0.25826	-0.232465	-0.206807
fetal_adrenal_gland	60	-0.159498	-0.157334	-0.205946	-0.198028	-0.189144	-0.213249	-0.237046	-0.217958	-0.191589	-0.246105	-0.201942	-0.187782	-0.174628	-0.171983	-0.174811	-0.166678	-0.173607	-0.195203	-0.191993	-0.20368	-0.21354	-0.213878	-0.207062	-0.196813	-0.193826	-0.183161	-0.235303	-0.231262	-0.166995
fetal_adrenal_gland	70	-0.227626	-0.156351	-0.198131	-0.196269	-0.194549	-0.236309	-0.235121	-0.23928	-0.181085	-0.226583	-0.203624	-0.201584	-0.176526	-0.169349	-0.227117	-0.203278	-0.179212	-0.195346	-0.185511	-0.188866	-0.20722	-0.206561	-0.204644	-0.206413	-0.201412	-0.19243	-0.253875	-0.213556	-0.191123
fetal_adrenal_gland	80	-0.221909	-0.151662	-0.193384	-0.198466	-0.191918	-0.225401	-0.239106	-0.218542	-0.19787	-0.223855	-0.162917	-0.195824	-0.184803	-0.179797	-0.218894	-0.164804	-0.143892	-0.183268	-0.181302	-0.190943	-0.200459	-0.21577	-0.20299	-0.188108	-0.187243	-0.182215	-0.244573	-0.229467	-0.193947
fetal_adrenal_gland	90	-0.216088	-0.159089	-0.179388	-0.20233	-0.183707	-0.20495	-0.229256	-0.224494	-0.191214	-0.205767	-0.198148	-0.22029	-0.177721	-0.161072	-0.181372	-0.16413	-0.169874	-0.18126	-0.182863	-0.174356	-0.211799	-0.211419	-0.197033	-0.190492	-0.19809	-0.189047	-0.231978	-0.233142	-0.234528
fetal_adrenal_gland	100	-0.220922	-0.150481	-0.194234	-0.190653	-0.191264	-0.232243	-0.233498	-0.222193	-0.190845	-0.207157	-0.176157	-0.180975	-0.153626	-0.15099	-0.185518	-0.147018	-0.181982	-0.181584	-0.172255	-0.18572	-0.215206	-0.207835	-0.204305	-0.20573	-0.189954	-0.185682	-0.25429	-0.241059	-0.210799

fetal_brain	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_brain	10	-0.120071	-0.107582	-0.22375	-0.220791	-0.227434	-0.1731	-0.216951	-0.217239	-0.130182	-0.225566	-0.225253	-0.22137	-0.13096	-0.155392	-0.169503	-0.227002	-0.152426	-0.173718	-0.169968	-0.169858	-0.176241	-0.152817	-0.194222	-0.174634	-0.200161	-0.201108	-0.19319	-0.185956	-0.186443
fetal_brain	20	-0.119317	-0.146094	-0.258018	-0.253221	-0.253215	-0.237022	-0.257701	-0.25732	-0.232256	-0.259068	-0.258905	-0.250622	-0.146962	-0.186657	-0.190663	-0.255572	-0.172713	-0.173363	-0.183104	-0.169706	-0.195201	-0.146559	-0.171597	-0.206257	-0.217414	-0.207938	-0.25826	-0.239546	-0.214496
fetal_brain	30	-0.149199	-0.17177	-0.267738	-0.251992	-0.256195	-0.19346	-0.255814	-0.262468	-0.261266	-0.266407	-0.260096	-0.257295	-0.26649	-0.201651	-0.204655	-0.231221	-0.174814	-0.181158	-0.183953	-0.175074	-0.180227	-0.187072	-0.179052	-0.209001	-0.218879	-0.212806	-0.279828	-0.227175	-0.22781
fetal_brain	40	-0.124598	-0.16023	-0.259267	-0.256748	-0.261107	-0.227942	-0.25381	-0.246671	-0.255773	-0.26392	-0.255374	-0.247388	-0.220883	-0.192071	-0.188259	-0.191992	-0.190083	-0.181556	-0.177695	-0.174302	-0.201211	-0.177332	-0.185184	-0.215672	-0.201985	-0.202491	-0.251711	-0.226771	-0.243385
fetal_brain	50	-0.156515	-0.156701	-0.249639	-0.252439	-0.232808	-0.228765	-0.246258	-0.236515	-0.264562	-0.251411	-0.261231	-0.23899	-0.244213	-0.1695	-0.183632	-0.252573	-0.177344	-0.170733	-0.197966	-0.181052	-0.184408	-0.17621	-0.187884	-0.204164	-0.198421	-0.196233	-0.246252	-0.2511	-0.245032
fetal_brain	60	-0.158586	-0.151252	-0.249324	-0.257546	-0.234447	-0.241616	-0.246215	-0.25121	-0.223216	-0.247956	-0.249494	-0.242427	-0.231906	-0.167918	-0.154763	-0.242162	-0.177174	-0.17643	-0.167481	-0.166022	-0.189578	-0.185357	-0.191111	-0.216213	-0.203674	-0.187072	-0.255779	-0.239951	-0.239736
fetal_brain	70	-0.164278	-0.147973	-0.24865	-0.252942	-0.239693	-0.228996	-0.235111	-0.24003	-0.227041	-0.236617	-0.240088	-0.238629	-0.218859	-0.15731	-0.154335	-0.237966	-0.147261	-0.173168	-0.185305	-0.178509	-0.180957	-0.197116	-0.182941	-0.219306	-0.202988	-0.190959	-0.266868	-0.244886	-0.221178
fetal_brain	80	-0.14858	-0.177727	-0.244486	-0.248501	-0.22727	-0.23325100000000001	-0.235103	-0.229583	-0.234751	-0.247447	-0.244239	-0.233649	-0.223588	-0.174729	-0.160899	-0.219582	-0.160697	-0.186268	-0.157195	-0.164714	-0.180009	-0.194322	-0.194691	-0.211329	-0.197863	-0.180082	-0.267131	-0.225281	-0.247276
fetal_brain	90	-0.177328	-0.172312	-0.240158	-0.244637	-0.242182	-0.249053	-0.24974	-0.213562	-0.229038	-0.219646	-0.232258	-0.236123	-0.202093	-0.175113	-0.172244	-0.229056	-0.181489	-0.180641	-0.17501	-0.165421	-0.17399	-0.191471	-0.187393	-0.211916	-0.197506	-0.191385	-0.265406	-0.245837	-0.239538
fetal_brain	100	-0.201058	-0.160525	-0.251336	-0.24665	-0.225991	-0.241549	-0.237047	-0.208883	-0.201709	-0.228014	-0.233862	-0.228377	-0.201539	-0.155583	-0.134928	-0.224423	-0.148494	-0.17105	-0.171058	-0.15555	-0.189029	-0.196782	-0.19289	-0.20259	-0.207521	-0.184779	-0.25177	-0.231133	-0.222062

fetal_heart	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_heart	10	-0.101144	-0.122299	-0.225119	-0.223384	-0.171377	-0.16850300000000001	-0.209347	-0.212973	-0.097122	-0.163313	-0.207578	-0.223278	-0.158526	-0.077303	-0.154081	-0.157898	-0.159665	-0.177123	-0.184454	-0.172178	-0.179162	-0.141383	-0.176866	-0.194543	-0.17664	-0.175362	-0.160815	-0.191597	-0.1663
fetal_heart	20	-0.110802	-0.180662	-0.249262	-0.247657	-0.256565	-0.183201	-0.243106	-0.240064	-0.20933	-0.1942	-0.226765	-0.24749	-0.161709	-0.169875	-0.184454	-0.196026	-0.184312	-0.185955	-0.193379	-0.197179	-0.212881	-0.189578	-0.176858	-0.208513	-0.178903	-0.205497	-0.246008	-0.23721	-0.209226
fetal_heart	30	-0.096682	-0.188718	-0.255881	-0.25703	-0.235762	-0.202435	-0.254084	-0.256573	-0.213597	-0.254344	-0.24709	-0.245874	-0.1959	-0.191794	-0.183909	-0.201253	-0.18815	-0.207261	-0.208578	-0.201726	-0.228682	-0.198886	-0.207407	-0.19904	-0.219117	-0.19798	-0.24268	-0.222832	-0.187858
fetal_heart	40	-0.125892	-0.175318	-0.258807	-0.266044	-0.245856	-0.200012	-0.259032	-0.252238	-0.211811	-0.250323	-0.253646	-0.247475	-0.234018	-0.135177	-0.186779	-0.213108	-0.181924	-0.196061	-0.202104	-0.187721	-0.230954	-0.183183	-0.209694	-0.196943	-0.209591	-0.19611	-0.239236	-0.232927	-0.200363
fetal_heart	50	-0.118217	-0.189661	-0.244859	-0.263907	-0.239815	-0.237312	-0.234291	-0.235981	-0.244795	-0.233795	-0.253697	-0.245713	-0.230609	-0.186322	-0.177052	-0.176083	-0.167892	-0.204714	-0.200539	-0.190169	-0.231977	-0.187196	-0.198284	-0.202186	-0.2108	-0.190882	-0.250599	-0.255245	-0.230894
fetal_heart	60	-0.131986	-0.164141	-0.244385	-0.249772	-0.241782	-0.253631	-0.254587	-0.237678	-0.17575	-0.237749	-0.234217	-0.242189	-0.182888	-0.209159	-0.172814	-0.151964	-0.145578	-0.209183	-0.196691	-0.189805	-0.22017	-0.184214	-0.190976	-0.219447	-0.209694	-0.191721	-0.236267	-0.227133	-0.213282
fetal_heart	70	-0.186825	-0.179912	-0.240773	-0.25792	-0.248915	-0.231027	-0.22795	-0.25103	-0.214048	-0.233595	-0.250542	-0.240896	-0.154686	-0.185388	-0.165047	-0.185307	-0.165486	-0.190219	-0.195729	-0.181577	-0.22963	-0.190574	-0.199665	-0.208388	-0.205931	-0.18267	-0.254299	-0.249621	-0.246884
fetal_heart	80	-0.213488	-0.191595	-0.241654	-0.258764	-0.241566	-0.21167	-0.241799	-0.236239	-0.238215	-0.226615	-0.244856	-0.223679	-0.170066	-0.200105	-0.182378	-0.180632	-0.140191	-0.195158	-0.190479	-0.194136	-0.232867	-0.187439	-0.18494	-0.217066	-0.216485	-0.186397	-0.250317	-0.250098	-0.224352
fetal_heart	90	-0.213427	-0.198587	-0.244784	-0.251714	-0.236986	-0.230754	-0.228521	-0.217861	-0.206458	-0.227617	-0.207717	-0.219614	-0.175579	-0.100666	-0.138368	-0.169182	-0.176962	-0.186053	-0.18307	-0.181514	-0.223771	-0.185762	-0.182504	-0.219457	-0.218975	-0.178741	-0.256117	-0.252939	-0.233215
fetal_heart	100	-0.210615	-0.173687	-0.240325	-0.253931	-0.231641	-0.204755	-0.220681	-0.220421	-0.178534	-0.215048	-0.209103	-0.22034	-0.155202	-0.173334	-0.142293	-0.172883	-0.163697	-0.180899	-0.175299	-0.188064	-0.221442	-0.196333	-0.199461	-0.227258	-0.23414	-0.184422	-0.248581	-0.240948	-0.22763

fetal_intestine_large	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_intestine_large	10	-0.100684	-0.118835	-0.215225	-0.219815	-0.191658	-0.097806	-0.21173	-0.215222	-0.216311	-0.10167	-0.092053	-0.208056	-0.099881	-0.098876	-0.100555	-0.105186	-0.09268	-0.160525	-0.169743	-0.18109	-0.186392	-0.187257	-0.167696	-0.20086	-0.188337	-0.210083	-0.199893	-0.181788	-0.155144
fetal_intestine_large	20	-0.106346	-0.172494	-0.250012	-0.247452	-0.192201	-0.151348	-0.261097	-0.241672	-0.241599	-0.237306	-0.112217	-0.240857	-0.228953	-0.18932	-0.209498	-0.121742	-0.200811	-0.172991	-0.177882	-0.185586	-0.194453	-0.230772	-0.19203	-0.190754	-0.168062	-0.21696	-0.205623	-0.243566	-0.192737
fetal_intestine_large	30	-0.130366	-0.199906	-0.255171	-0.257879	-0.228192	-0.185103	-0.251904	-0.24997	-0.231222	-0.250694	-0.185993	-0.244168	-0.236602	-0.113303	-0.220409	-0.215408	-0.206404	-0.197641	-0.204629	-0.183864	-0.204251	-0.233712	-0.186822	-0.190411	-0.190856	-0.226766	-0.225415	-0.252438	-0.209399
fetal_intestine_large	40	-0.131749	-0.186089	-0.259215	-0.264631	-0.243779	-0.224172	-0.26033	-0.255797	-0.249211	-0.244684	-0.205667	-0.234767	-0.205726	-0.202965	-0.219136	-0.21213	-0.174298	-0.19541	-0.205046	-0.182541	-0.178509	-0.230409	-0.189119	-0.213976	-0.201004	-0.225091	-0.232868	-0.289208	-0.23748
fetal_intestine_large	50	-0.132196	-0.188138	-0.260551	-0.245794	-0.243008	-0.202998	-0.249039	-0.245788	-0.259783	-0.224581	-0.210343	-0.239015	-0.231589	-0.171845	-0.21458	-0.226241	-0.181364	-0.191947	-0.190946	-0.194406	-0.216221	-0.231017	-0.189424	-0.2199	-0.211939	-0.218051	-0.236223	-0.210454	-0.228621
fetal_intestine_large	60	-0.229915	-0.182547	-0.245146	-0.26651	-0.236334	-0.247463	-0.243498	-0.243123	-0.240954	-0.211127	-0.200036	-0.246684	-0.182845	-0.184455	-0.145011	-0.18174	-0.180947	-0.197695	-0.181297	-0.196565	-0.19944	-0.228181	-0.187549	-0.212583	-0.205688	-0.217956	-0.24582	-0.246981	-0.226201
fetal_intestine_large	70	-0.22508	-0.201201	-0.248864	-0.249311	-0.238366	-0.182978	-0.241354	-0.232384	-0.242845	-0.226327	-0.210003	-0.245332	-0.195666	-0.200255	-0.196228	-0.169554	-0.210079	-0.198326	-0.188238	-0.185766	-0.197921	-0.228211	-0.194542	-0.22099	-0.214548	-0.210668	-0.226126	-0.22867	-0.254638
fetal_intestine_large	80	-0.221926	-0.190259	-0.246464	-0.245423	-0.241328	-0.21485	-0.23524	-0.232189	-0.244886	-0.229048	-0.20697	-0.233205	-0.152087	-0.184282	-0.201804	-0.166691	-0.149915	-0.196601	-0.186466	-0.200236	-0.200398	-0.218104	-0.192306	-0.221826	-0.211324	-0.21195	-0.22249	-0.226632	-0.262515
fetal_intestine_large	90	-0.219719	-0.20931	-0.235617	-0.242905	-0.240637	-0.217299	-0.228966	-0.22399	-0.226568	-0.226566	-0.210323	-0.22641	-0.18276	-0.159874	-0.174731	-0.191187	-0.187652	-0.188249	-0.198578	-0.188303	-0.214904	-0.227705	-0.187784	-0.221604	-0.215328	-0.221353	-0.250982	-0.232704	-0.238629
fetal_intestine_large	100	-0.215508	-0.194376	-0.250365	-0.238221	-0.231305	-0.206097	-0.232133	-0.226536	-0.220204	-0.217083	-0.1965	-0.209481	-0.162452	-0.162562	-0.134351	-0.172189	-0.138224	-0.182816	-0.189517	-0.18729	-0.212555	-0.220767	-0.185054	-0.247576	-0.219122	-0.222208	-0.244779	-0.218787	-0.239975

