breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_testes	100	0.3437	0.228798	0.267708	0.322896	0.317628	0.269478	0.292529	0.235866	0.298782	0.323126	0.270216	0.285352	0.293792	0.310537	0.325974	0.281406	0.00794	0.018991	0.021407	-0.000312	-0.000307	-0.000689	-0.000993	-0.000564	-0.000556	-0.0013	-0.002762	-0.002018
fetal_thymus	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_thymus	10	0.193537	0.068719	0.059223	0.068946	0.068601	0.040249	0.065047	0.058747	0.051763	0.082133	0.086039	0.08695	0.063118	0.063837	0.102796	0.080972	-0.071302	-0.073768	-0.07331	0.00557	0.003491	0.004683	0.006687	0.006204	0.003717	0.008646	0.007062	0.008435
fetal_thymus	20	0.219672	0.11703	0.113555	0.120135	0.125988	0.12232	0.121001	0.109395	0.113631	0.121595	0.115649	0.157283	0.132487	0.118304	0.142296	0.119877	-0.073586	-0.073537	-0.073343	0.004338	0.005179	0.005413	0.006862	0.003503	0.005013	0.005508	0.004123	0.005515
fetal_thymus	30	0.211213	0.115255	0.134168	0.125909	0.107877	0.116961	0.141362	0.089032	0.128786	0.138552	0.1084	0.135537	0.132711	0.10616	0.149273	0.142043	-0.072104	-0.071259	-0.071988	0.004017	0.002617	0.004957	0.003931	0.00391	0.004001	0.003767	0.00547	0.005957
fetal_thymus	40	0.200701	0.1139	0.108938	0.119141	0.11197	0.112214	0.114772	0.111486	0.112635	0.128981	0.102448	0.108616	0.123615	0.113664	0.136947	0.120842	-0.039914	-0.024251	-0.034415	0.002496	0.00218	0.003346	0.003836	0.002463	0.002781	0.003286	0.003368	0.005549
fetal_thymus	50	0.18343	0.089359	0.111784	0.09216	0.08823	0.099684	0.092295	0.074115	0.104005	0.117099	0.083374	0.114299	0.087485	0.122125	0.125797	0.096828	-0.02356	-0.015978	-0.024802	0.002353	0.00239	0.002811	0.00361	0.002058	0.002346	0.004226	0.003589	0.00483
fetal_thymus	60	0.171405	0.095905	0.09209	0.073283	0.079467	0.073723	0.065308	0.074756	0.088502	0.117024	0.077294	0.098091	0.089909	0.107133	0.106463	0.076693	-0.010575	-0.01579	-0.012318	0.002427	0.001661	0.002014	0.002707	0.00273	0.002083	0.002599	0.003507	0.004929
fetal_thymus	70	0.167151	0.062881	0.084245	0.063878	0.079717	0.072128	0.065509	0.064449	0.083451	0.089005	0.046171	0.088698	0.087813	0.069102	0.098602	0.062836	-0.013992	-0.01637	-0.009474	0.001029	0.001194	0.001707	0.001994	0.002013	0.001586	0.001703	0.003033	0.004873
fetal_thymus	80	0.156907	0.060133	0.058956	0.059606	0.065898	0.053682	0.079205	0.053542	0.061123	0.080257	0.050183	0.06935	0.063274	0.058378	0.086766	0.052432	-0.007166	-0.01031	-0.009612	0.002303	0.001218	0.001941	0.002335	0.002178	0.001424	0.001576	0.001803	0.005203
fetal_thymus	90	0.145565	0.05512	0.061359	0.066868	0.055674	0.050487	0.060421	0.046973	0.062482	0.072929	0.052332	0.058754	0.051218	0.059967	0.075157	0.051436	-0.006251	-0.010987	-0.006453	0.00225	0.000904	0.001589	0.001596	0.001817	0.001357	0.002376	0.001682	0.004925
fetal_thymus	100	0.137202	0.04609	0.059293	0.055902	0.043491	0.052055	0.056972	0.048583	0.058783	0.066868	0.032938	0.055414	0.052823	0.057328	0.081715	0.051554	-0.004371	-0.008637	-0.006973	0.001109	0.000772	0.00103	0.000875	0.001581	0.001263	0.000957	0.003092	0.004504
fibroblast	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblast	10	0.272456	0.12354	0.080876	0.10579	0.093148	0.083398	0.11576	0.103447	0.113306	0.099551	0.127201	0.101177	0.134622	0.161782	0.091795	0.121173	-0.026571	-0.015644	-0.023449	0.004183	0.0031	0.002988	0.001985	0.003485	0.002504	0.002952	0.001339	0.003212
fibroblast	20	0.284883	0.160298	0.14057	0.123827	0.177633	0.135697	0.199374	0.163805	0.184665	0.165977	0.199169	0.183417	0.197624	0.208092	0.162214	0.205664	-0.021518	-0.018706	-0.022015	0.004553	0.003772	0.004388	0.004488	0.003431	0.003498	0.002971	0.002352	0.002644
fibroblast	30	0.271445	0.183934	0.173535	0.165578	0.176573	0.157982	0.193467	0.186449	0.206973	0.193051	0.194409	0.187066	0.206556	0.193812	0.192171	0.194858	-0.019191	-0.020923	-0.020191	0.003611	0.002299	0.002804	0.003053	0.003752	0.003097	0.001623	0.002588	0.003571
fibroblast	40	0.255738	0.19135	0.171953	0.167009	0.170071	0.144015	0.192479	0.193	0.184903	0.186857	0.184296	0.17649	0.20127	0.180884	0.170979	0.19505	-0.020376	-0.019316	-0.021122	0.003657	0.002897	0.003083	0.002783	0.003693	0.003464	0.002363	0.001199	0.004175
fibroblast	50	0.230986	0.172283	0.160334	0.180855	0.158185	0.153028	0.176012	0.166939	0.174042	0.166491	0.174221	0.182658	0.175862	0.169001	0.163321	0.169905	-0.01969	-0.019799	-0.020103	0.003147	0.00292	0.002206	0.001721	0.003552	0.003174	0.002042	0.001525	0.0016
fibroblast	60	0.218069	0.16374	0.155001	0.135459	0.135029	0.145674	0.155686	0.164008	0.14606	0.150095	0.142967	0.164167	0.15451	0.172333	0.155967	0.160928	-0.019489	-0.018273	-0.019368	0.001609	0.001508	0.001561	0.001904	0.003371	0.002648	0.001053	0.00106	0.002523
fibroblast	70	0.20386	0.132404	0.115625	0.126357	0.144974	0.11155	0.103543	0.121776	0.142307	0.151594	0.119052	0.147242	0.11821	0.144496	0.147655	0.141916	-0.019729	-0.020102	-0.018573	0.001882	0.001364	0.001263	0.001097	0.001131	0.002415	0.000687	0.00177	0.001756
fibroblast	80	0.190334	0.09612	0.122076	0.092327	0.121736	0.088395	0.134419	0.100264	0.093046	0.123651	0.101635	0.124705	0.128929	0.108699	0.116078	0.099866	-0.019237	-0.020097	-0.020239	0.00202	0.001194	0.001395	0.001466	0.001521	0.002489	0.001739	0.002108	0.002729
fibroblast	90	0.180148	0.112275	0.112858	0.086995	0.117213	0.073123	0.109314	0.089386	0.088328	0.108774	0.100056	0.095218	0.093285	0.088686	0.101912	0.113765	-0.018799	-0.021109	-0.021476	0.001401	0.001925	0.000932	0.000325	0.00302	0.002409	0.000825	0.001327	0.002067
fibroblast	100	0.174223	0.089699	0.083225	0.073104	0.092432	0.062773	0.091873	0.071558	0.082156	0.085607	0.079786	0.082037	0.115753	0.092771	0.090449	0.082959	-0.018695	-0.019724	-0.018553	0.001543	0.000916	0.001374	0.001123	0.001046	0.002711	0.000324	0.001476	0.001872
fibroblasts_fetal_skin_abdomen	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_abdomen	10	0.385787	0.205483	0.249451	0.21644	0.181285	0.217894	0.216412	0.286812	0.227497	0.227113	0.22326	0.317143	0.286848	0.351328	0.218719	0.278914	0.035446	0.036272	0.04156	0.013535	0.011881	0.017349	0.009137	0.016754	0.01951	0.010087	0.010995	0.011432
fibroblasts_fetal_skin_abdomen	20	0.405513	0.253948	0.290525	0.220269	0.247651	0.276994	0.267596	0.331188	0.314235	0.322442	0.314629	0.380984	0.349901	0.320077	0.315791	0.339307	0.041081	0.035948	0.041715	0.01176	0.012686	0.015341	0.008142	0.016495	0.016611	0.011561	0.010254	0.00753
fibroblasts_fetal_skin_abdomen	30	0.389496	0.282081	0.322535	0.288064	0.284895	0.332953	0.286305	0.31589	0.324475	0.329545	0.338411	0.342304	0.33205	0.333963	0.303309	0.337599	0.033335	0.033871	0.033324	0.009404	0.010228	0.012809	0.007843	0.013979	0.01558	0.009041	0.008235	0.008274
fibroblasts_fetal_skin_abdomen	40	0.370395	0.268198	0.322017	0.284804	0.263645	0.319515	0.313928	0.314683	0.293893	0.310832	0.325148	0.319415	0.310094	0.327991	0.32851	0.303964	0.031446	0.033802	0.029644	0.009222	0.008077	0.008835	0.00707	0.013498	0.011659	0.007313	0.008028	0.010661
fibroblasts_fetal_skin_abdomen	50	0.343077	0.293439	0.306893	0.281909	0.242167	0.289764	0.268914	0.270658	0.3298	0.288663	0.264022	0.300299	0.314724	0.29773	0.291879	0.292306	0.027856	0.029887	0.029331	0.007714	0.00726	0.008696	0.00554	0.011007	0.008515	0.008183	0.008236	0.007701
fibroblasts_fetal_skin_abdomen	60	0.328647	0.252326	0.248206	0.252305	0.242538	0.278089	0.263201	0.259886	0.26199	0.273262	0.247544	0.280918	0.278434	0.273555	0.284496	0.27416	0.029209	0.028983	0.028437	0.007445	0.00754	0.009603	0.006167	0.00869	0.009713	0.006848	0.005958	0.007269
fibroblasts_fetal_skin_abdomen	70	0.315165	0.210263	0.240636	0.2457	0.218302	0.230429	0.259364	0.231192	0.257174	0.284811	0.220162	0.265265	0.260879	0.247634	0.268745	0.25288	0.024255	0.024199	0.025706	0.007361	0.007071	0.0058	0.004494	0.009394	0.00646	0.007076	0.00572	0.009719
fibroblasts_fetal_skin_abdomen	80	0.304551	0.186998	0.218095	0.232833	0.213574	0.228372	0.229284	0.223922	0.225341	0.245895	0.231081	0.254049	0.23465	0.230475	0.221214	0.221807	0.026482	0.026228	0.026619	0.006596	0.006139	0.006118	0.003859	0.006547	0.006026	0.005036	0.004783	0.008024
fibroblasts_fetal_skin_abdomen	90	0.289573	0.186786	0.202814	0.18953	0.192217	0.187757	0.204707	0.192613	0.193942	0.238798	0.187455	0.190711	0.231703	0.192787	0.211646	0.224446	0.018872	0.022764	0.023546	0.006669	0.004438	0.006814	0.003211	0.004971	0.009039	0.004791	0.00607	0.008411
fibroblasts_fetal_skin_abdomen	100	0.266115	0.175751	0.202009	0.187869	0.196617	0.190991	0.201315	0.180867	0.168569	0.197375	0.197167	0.229256	0.179226	0.185388	0.194133	0.197747	0.021485	0.020035	0.023681	0.005162	0.005682	0.006414	0.002897	0.00527	0.005701	0.006303	0.006336	0.009487
fibroblasts_fetal_skin_back	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_back	10	0.397567	0.21496	0.261905	0.23778	0.256131	0.29357	0.262116	0.291173	0.206714	0.271066	0.285268	0.315407	0.286245	0.336434	0.297844	0.290188	0.077822	0.056117	0.045205	0.000591	0.000839	-0.001303	0.000315	0.00039	-0.000495	0.00124	0.001457	0.000414
fibroblasts_fetal_skin_back	20	0.42704	0.280406	0.327319	0.288846	0.357769	0.321327	0.349814	0.358358	0.300357	0.367057	0.355029	0.387604	0.373331	0.384721	0.383535	0.377549	0.061313	0.055655	0.047223	-0.001	-0.000959	-0.000561	-0.00062	-0.000697	-0.000379	0.000517	-0.000383	0.000587
fibroblasts_fetal_skin_back	30	0.405546	0.25269	0.287969	0.255666	0.356075	0.349397	0.337114	0.328627	0.331433	0.306136	0.344823	0.381937	0.360417	0.357876	0.349602	0.358078	0.04962	0.049852	0.041537	-0.000851	-0.000812	0.000247	-0.001151	-0.000986	-0.001428	0.000775	-0.001181	7.1e-05
fibroblasts_fetal_skin_back	40	0.37925	0.26485	0.297038	0.220703	0.323547	0.273916	0.33388	0.310898	0.29487	0.341457	0.2954	0.336871	0.326941	0.347722	0.330764	0.304905	0.043559	0.045563	0.037877	-0.000653	-0.001722	-0.00099	-0.001322	-0.000916	-0.000221	-0.000571	-4.4e-05	0.000296
fibroblasts_fetal_skin_back	50	0.349242	0.246554	0.268883	0.251116	0.29551	0.238776	0.253038	0.272852	0.247023	0.283309	0.256447	0.28857	0.262313	0.298122	0.291793	0.294443	0.03265	0.037577	0.037205	-0.001012	-0.001661	-0.000883	-0.001365	-0.001474	-0.000885	-0.001432	-0.000479	0.000575
fibroblasts_fetal_skin_back	60	0.33096	0.197508	0.240191	0.252303	0.267499	0.224239	0.235242	0.239146	0.203936	0.2471	0.228721	0.236094	0.236697	0.278468	0.264701	0.251142	0.035235	0.035663	0.032615	-0.001006	-0.002313	-0.000912	-0.001337	-0.000862	-0.000795	-0.000815	0.000149	0.000794
fibroblasts_fetal_skin_back	70	0.309441	0.198952	0.1992	0.194924	0.23503	0.19397	0.205573	0.195872	0.208436	0.214809	0.190306	0.24789	0.222594	0.233843	0.239086	0.262322	0.034336	0.032678	0.0345	-0.000615	-0.001797	-0.000856	-0.001034	-0.001121	-0.001046	-0.000931	-0.000595	0.00045
fibroblasts_fetal_skin_back	80	0.297423	0.188276	0.184836	0.186641	0.21865	0.183391	0.18268	0.197729	0.170857	0.214548	0.181396	0.21198	0.21317	0.190144	0.214902	0.235455	0.030638	0.031291	0.030088	-0.001171	-0.001625	-0.000626	-0.001782	-0.001439	-0.000902	-0.0002	-0.001133	-0.000148
fibroblasts_fetal_skin_back	90	0.279501	0.179111	0.178472	0.180115	0.197755	0.157811	0.156754	0.178248	0.180434	0.191796	0.172323	0.202871	0.186177	0.213788	0.198691	0.174755	0.029236	0.028384	0.03167	-0.001266	-0.001301	-0.000893	-0.001165	-0.001282	-0.001092	-0.001308	-0.001078	0.000765
fibroblasts_fetal_skin_back	100	0.267052	0.151783	0.158195	0.158459	0.195085	0.161207	0.163306	0.181725	0.162326	0.170332	0.162171	0.218515	0.181463	0.181841	0.175866	0.180354	0.029716	0.028753	0.030346	-0.001022	-0.001531	-0.001071	-0.000989	-0.0017	-0.001111	-0.000911	-0.00147	-0.000279
fibroblasts_fetal_skin_biceps_left	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_biceps_left	10	0.484148	0.280031	0.324699	0.291113	0.222806	0.402681	0.307075	0.255867	0.259904	0.389205	0.461568	0.41351	0.308618	0.472608	0.387903	0.40324	0.068957	0.075045	0.059285	0.001023	-8e-05	-0.002527	0.001712	0.000472	-0.000511	-0.000583	0.000195	-0.000809
fibroblasts_fetal_skin_biceps_left	20	0.463827	0.440186	0.354667	0.399544	0.316859	0.443458	0.431906	0.342117	0.376514	0.432166	0.430922	0.431876	0.425175	0.475862	0.454129	0.467311	0.075617	0.073631	0.068585	3.6e-05	0.000599	0.000447	0.001343	0.000401	0.0004	2.3e-05	-0.00058	0.000259
fibroblasts_fetal_skin_biceps_left	30	0.462405	0.404011	0.383594	0.409365	0.300087	0.412542	0.357982	0.404984	0.406851	0.429206	0.449686	0.434139	0.423831	0.434853	0.435284	0.44802	0.036433	0.043243	0.035821	0.00068	-9.6e-05	0.00046	0.00107	0.000344	-5.6e-05	-0.000118	-0.000383	-0.000692
fibroblasts_fetal_skin_biceps_left	40	0.425754	0.373219	0.373774	0.373533	0.322372	0.420028	0.394883	0.365272	0.353379	0.400167	0.43111	0.414138	0.413181	0.436879	0.42917	0.415603	0.034098	0.037461	0.034209	0.000818	0.000181	0.000443	-0.000116	0.000249	0.000383	-0.000871	-0.001625	-0.001062
fibroblasts_fetal_skin_biceps_left	50	0.421235	0.34697	0.368937	0.3563	0.301213	0.403244	0.328864	0.388861	0.367259	0.373172	0.387189	0.37954	0.400968	0.401937	0.352046	0.390482	0.028318	0.028266	0.035832	0.000462	3.2e-05	0.000136	0.000134	-0.000245	5e-05	-0.000229	-0.000231	-0.001149
fibroblasts_fetal_skin_biceps_left	60	0.402458	0.34888	0.319538	0.328632	0.307646	0.343975	0.325842	0.321407	0.303826	0.364755	0.314792	0.365185	0.353723	0.384147	0.362255	0.357542	0.025266	0.031896	0.028772	-0.000487	-7.3e-05	0.000363	-0.000181	0.000187	-2e-05	-0.000472	-0.000558	-0.000868
fibroblasts_fetal_skin_biceps_left	70	0.359143	0.273527	0.297379	0.316181	0.273276	0.30326	0.264208	0.313102	0.289759	0.323731	0.297954	0.343596	0.338121	0.321453	0.296523	0.301298	0.026668	0.026929	0.026896	6.7e-05	-0.000541	0.000264	-0.000577	0.000202	-0.000146	-1.4e-05	-0.000534	-0.000856
fibroblasts_fetal_skin_biceps_left	80	0.353809	0.245081	0.242811	0.23036	0.255491	0.253907	0.232282	0.24225	0.242554	0.281404	0.286812	0.265959	0.259211	0.338627	0.268229	0.302406	0.023064	0.025467	0.026613	0.000106	0.000366	-7.5e-05	-9e-05	-0.000731	-0.000194	-0.000229	-0.000658	-0.000692
fibroblasts_fetal_skin_biceps_left	90	0.322643	0.208972	0.23054	0.244343	0.273221	0.242496	0.199562	0.218462	0.212378	0.272212	0.227295	0.237363	0.224128	0.268168	0.28544	0.252019	0.02562	0.018165	0.027533	0.00025	0.000264	-0.000101	-0.000585	-8e-05	-0.000256	-0.00029	-0.001257	-0.000583
fibroblasts_fetal_skin_biceps_left	100	0.304696	0.21756	0.235569	0.206835	0.209634	0.227357	0.238376	0.210269	0.179178	0.208159	0.231826	0.218728	0.244694	0.217504	0.224571	0.243842	0.016244	0.021907	0.023799	-0.000422	-0.000626	0.000136	-0.00033	-0.00058	-8.4e-05	-0.000539	-0.000896	-0.001009
fibroblasts_fetal_skin_biceps_right	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_biceps_right	10	0.449467	0.19493	0.208619	0.250875	0.248881	0.251107	0.242404	0.237717	0.44443	0.233606	0.233489	0.420732	0.412449	0.44484	0.259487	0.417097	0.023536	0.030076	0.028729	0.001126	0.00012	1.9e-05	9.3e-05	0.000583	0.000568	-0.000933	0.002254	0.001575
fibroblasts_fetal_skin_biceps_right	20	0.431438	0.406322	0.325584	0.296482	0.34706	0.31895	0.398401	0.332984	0.424478	0.337182	0.382949	0.417619	0.431947	0.414984	0.376587	0.422562	0.030403	0.024161	0.019695	3e-05	0.00069	-0.000166	-3.7e-05	0.000593	-0.001274	-0.00041	0.001205	0.000558
fibroblasts_fetal_skin_biceps_right	30	0.394881	0.369475	0.293445	0.354727	0.332598	0.400098	0.379409	0.385053	0.404249	0.338517	0.394341	0.372758	0.383009	0.388377	0.394733	0.395334	0.01785	0.019238	0.018921	0.000127	2e-05	0.000436	-0.000446	-0.000503	-0.000306	-0.000636	-0.000217	0.001012
fibroblasts_fetal_skin_biceps_right	40	0.379277	0.351961	0.314721	0.326538	0.33393	0.313161	0.353777	0.31327	0.359599	0.324425	0.360184	0.350237	0.369525	0.370381	0.370057	0.368507	0.017204	0.015346	0.016895	8.6e-05	-0.000782	-0.000217	-0.001161	-0.000189	-0.000251	-0.001417	9.7e-05	0.000672
fibroblasts_fetal_skin_biceps_right	50	0.360381	0.315891	0.31419	0.295373	0.310878	0.278188	0.325109	0.283374	0.336706	0.310569	0.331593	0.330693	0.333002	0.332258	0.339879	0.336953	0.01668	0.014498	0.017509	-0.000456	-0.001109	-0.000404	-0.000687	-0.00034	-0.000675	-0.001034	0.000122	0.000273
fibroblasts_fetal_skin_biceps_right	60	0.342075	0.299938	0.270393	0.303555	0.29235	0.262407	0.295392	0.2591	0.314934	0.260143	0.303749	0.309728	0.297485	0.308177	0.312074	0.29174	0.017836	0.017284	0.01554	-0.000946	-0.001377	-0.000465	-0.001039	-0.000153	-0.000762	-0.001106	-0.001646	0.000607
fibroblasts_fetal_skin_biceps_right	70	0.335273	0.264127	0.273303	0.256918	0.26205	0.221118	0.225108	0.244438	0.250462	0.275225	0.280896	0.284535	0.288528	0.294839	0.265141	0.296202	0.01579	0.016898	0.016591	-0.000556	-0.001032	-0.000512	-0.000616	-0.00047	-0.000543	-0.001912	-0.001491	-0.000183
fibroblasts_fetal_skin_biceps_right	80	0.317867	0.269737	0.266041	0.208398	0.273028	0.238327	0.224263	0.238493	0.251638	0.268232	0.281056	0.270019	0.273605	0.23191	0.267657	0.261026	0.017659	0.015917	0.016097	-0.000762	-0.000359	-0.000874	-0.000961	-3.1e-05	-0.000865	-0.001571	-0.001783	-0.000544
fibroblasts_fetal_skin_biceps_right	90	0.274938	0.241564	0.196454	0.201546	0.251224	0.158433	0.207859	0.212549	0.229338	0.260352	0.267831	0.254033	0.264289	0.26614	0.219789	0.202238	0.016074	0.017239	0.016612	-0.000761	-0.000317	-0.000807	-0.001213	-0.000892	-0.001253	-0.002186	-0.001651	-0.000364
fibroblasts_fetal_skin_biceps_right	100	0.257165	0.171398	0.194939	0.183967	0.189154	0.21042	0.17417	0.210382	0.211354	0.244605	0.200477	0.252308	0.248679	0.1896	0.241698	0.180267	0.012849	0.01566	0.016608	-0.000742	-0.000677	-0.000898	-0.000932	-0.00078	-0.000624	-0.001036	-0.00097	-0.000691
fibroblasts_fetal_skin_quadriceps_left	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fibroblasts_fetal_skin_quadriceps_left	10	0.354419	0.207109	0.197794	0.202972	0.236622	0.268789	0.17332	0.212003	0.205766	0.261122	0.264925	0.322306	0.289334	0.210503	0.201058	0.285149	0.020379	0.00029	0.018739	0.004786	0.006575	0.004841	0.006531	0.004578	0.008256	0.004042	0.006162	0.006728
fibroblasts_fetal_skin_quadriceps_left	20	0.364444	0.27618	0.223068	0.270916	0.263459	0.319356	0.234843	0.252185	0.230408	0.279145	0.284771	0.323613	0.308883	0.279654	0.247356	0.312762	0.013458	0.018264	0.021219	0.004867	0.006222	0.002002	0.003324	0.002723	0.005755	0.002325	0.003516	0.003925
fibroblasts_fetal_skin_quadriceps_left	30	0.366517	0.274704	0.280118	0.282427	0.257127	0.307923	0.291151	0.278644	0.248734	0.30524	0.282649	0.302283	0.289163	0.292342	0.263403	0.292788	0.012206	0.008486	0.010591	0.004591	0.003353	0.002132	0.002989	0.003662	0.004045	0.000729	0.002873	0.002988
fibroblasts_fetal_skin_quadriceps_left	40	0.332826	0.254777	0.29691	0.267618	0.273904	0.284219	0.281555	0.270717	0.257001	0.29995	0.298127	0.299255	0.28951	0.299482	0.2967	0.295792	0.008288	0.006659	0.008093	0.003433	0.002459	0.002019	0.001721	0.003049	0.004422	0.0007	0.00263	0.002622
fibroblasts_fetal_skin_quadriceps_left	50	0.305204	0.23406	0.259862	0.255852	0.276059	0.267519	0.249101	0.260313	0.264707	0.291157	0.257954	0.291549	0.261111	0.284712	0.263084	0.280458	0.006768	0.00714	0.005626	0.002901	0.003542	0.001267	0.001279	0.001725	0.00381	0.000412	0.001258	0.001425
fibroblasts_fetal_skin_quadriceps_left	60	0.30615	0.231886	0.224264	0.236883	0.266442	0.266486	0.231653	0.266785	0.22785	0.228316	0.247218	0.262053	0.236206	0.24562	0.236306	0.238899	0.006261	0.005686	0.004082	0.002722	0.002467	0.001231	0.00143	0.001115	0.001838	0.000641	0.001634	0.001133
fibroblasts_fetal_skin_quadriceps_left	70	0.287525	0.203935	0.221074	0.243229	0.231874	0.235889	0.2225	0.208821	0.174541	0.236128	0.210539	0.255485	0.246318	0.248274	0.223647	0.216841	0.004834	0.005052	0.004607	0.002035	0.002088	0.00134	0.001252	0.000799	0.00264	-0.000187	0.00153	0.001714
