breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
cd56_primary_cells	100	0.225231	0.131814	0.130182	0.130279	0.129823	0.1315	0.132029	0.130168	0.132956	0.133199	0.132569	0.131482	0.129915	0.130414	0.13181	0.132234	-0.001557	-0.001676	-0.001613	0.001907	0.000411	0.001189	-0.002328	-0.000295	0.002641	-0.001295	-0.001522	-0.000897

cd8_primary_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
cd8_primary_cells	10	0.317241	0.101331	0.103864	0.099743	0.092219	0.100536	0.095501	0.088679	0.095915	0.088768	0.094469	0.102357	0.092832	0.102337	0.100188	0.090064	-0.002657	-0.003069	-0.001025	-0.021909	-0.022377	-0.00418	-0.031943	-0.022877	-0.024025	0.042155	0.049966	0.015046
cd8_primary_cells	20	0.298253	0.098762	0.104516	0.107925	0.100762	0.102358	0.099196	0.101227	0.101687	0.1074	0.098188	0.101265	0.097924	0.106509	0.110356	0.096989	-0.001973	-0.000546	-0.000859	0.006073	-0.007421	0.011019	-0.001546	-0.005887	-0.007977	-0.001912	0.000801	0.021278
cd8_primary_cells	30	0.238154	0.100661	0.105641	0.108499	0.097751	0.107066	0.104386	0.099177	0.104588	0.107954	0.102324	0.106715	0.102121	0.103896	0.101229	0.098093	-0.001018	-0.001547	-0.002807	0.000389	-0.007124	0.008456	-0.00668	-0.007919	0.001023	-0.00088	-0.000978	0.007539
cd8_primary_cells	40	0.24874	0.103776	0.105822	0.104795	0.093308	0.106251	0.106034	0.10743	0.101546	0.09922	0.101116	0.10343	0.10434	0.101985	0.09957	0.101432	-0.002213	-0.001624	-0.002415	0.00202	-0.005035	0.002046	-0.001941	9.2e-05	0.00292	-0.003603	-0.002369	0.000249
cd8_primary_cells	50	0.204215	0.103522	0.10496	0.103278	0.097924	0.105451	0.106235	0.105457	0.103833	0.105262	0.105816	0.105058	0.102396	0.105592	0.107296	0.108702	-0.002487	-0.002784	-0.002862	0.003128	-0.004839	0.002921	-0.003718	0.001317	0.003597	-0.002233	-0.003208	-0.000607
cd8_primary_cells	60	0.227358	0.103167	0.105594	0.106609	0.106671	0.107872	0.105862	0.101629	0.103874	0.113973	0.10585	0.107289	0.104055	0.101517	0.105856	0.104529	-0.00222	-0.001413	-0.001987	0.002411	-0.002396	0.003788	-0.003077	0.001991	0.004869	-0.002866	-0.000916	-0.002082
cd8_primary_cells	70	0.225144	0.105418	0.104519	0.103317	0.100194	0.105732	0.1101	0.107064	0.104595	0.106214	0.105317	0.106452	0.103564	0.106597	0.107335	0.105384	-0.002587	-0.001523	-0.002328	0.002576	-0.004133	-0.002225	-0.004775	0.001863	0.002986	-0.001234	-0.003332	-0.001582
cd8_primary_cells	80	0.222482	0.104003	0.107912	0.106006	0.104578	0.108932	0.106876	0.105648	0.106868	0.108365	0.103612	0.10621	0.090582	0.109118	0.103977	0.109307	-0.002197	-0.00238	-0.002351	-0.001493	-0.005689	-0.002248	-0.00491	0.000423	0.00231	-0.001641	-0.001	-0.001302
cd8_primary_cells	90	0.226007	0.104455	0.10456	0.105502	0.106997	0.107384	0.104211	0.106496	0.104519	0.105604	0.110322	0.106693	0.106179	0.107836	0.106783	0.105957	-0.00236	-0.002431	-0.001671	0.000382	-0.002735	0.001972	-0.003077	0.001476	0.003964	-0.001873	-0.002197	-0.001472
cd8_primary_cells	100	0.218982	0.106058	0.106113	0.108736	0.106905	0.107826	0.103791	0.106871	0.10691	0.106297	0.103292	0.106378	0.104164	0.110524	0.104171	0.105842	-0.001942	-0.002017	-0.002777	-0.001437	-0.004165	0.000702	-0.002119	0.000808	0.002945	-0.002485	-0.003081	-0.000658

fetal_adrenal_gland	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_adrenal_gland	10	0.135901	0.043457	0.043811	0.044534	0.045823	0.045159	0.044006	0.04536	0.044938	0.043473	0.043004	0.046218	0.044566	0.043743	0.045552	0.045473	-0.00136	-0.001021	-0.001453	-0.028324	0.009725	0.012559	0.015433	-0.029422	-0.033082	0.006996	0.011015	0.023557
fetal_adrenal_gland	20	0.119096	0.046272	0.04685	0.047756	0.049285	0.045772	0.046603	0.047752	0.045675	0.046644	0.04818	0.047249	0.046649	0.045607	0.045401	0.045444	-0.001366	-0.001602	-0.0017	-0.017066	-0.003987	-0.005641	-0.005746	-0.018622	-0.005377	-0.011577	-0.001508	0.002289
fetal_adrenal_gland	30	0.115858	0.047111	0.04695	0.048667	0.047218	0.047253	0.046465	0.048991	0.046387	0.047547	0.047414	0.04611	0.046571	0.048504	0.047119	0.046556	-0.001726	-0.00156	-0.001056	-0.012332	-0.00543	-0.004027	-0.010205	-0.014518	-0.003448	-0.005146	-0.008535	-0.003051
fetal_adrenal_gland	40	0.102674	0.0467	0.047632	0.047999	0.048634	0.047939	0.047234	0.046764	0.04713	0.047557	0.048785	0.047022	0.048398	0.047873	0.048327	0.047478	-0.002361	-0.001545	-0.00166	-0.009639	-0.004489	-0.007532	-0.005093	-0.011639	-0.00858	-0.00506	-0.006016	-0.001752
fetal_adrenal_gland	50	0.097926	0.047988	0.047642	0.048854	0.047075	0.049351	0.047566	0.048402	0.047427	0.048131	0.047807	0.047827	0.048725	0.046986	0.047923	0.048726	-0.001656	-0.001546	-0.002376	-0.007966	-0.007549	-0.005149	-0.00327	-0.007964	-0.002067	-0.005717	-0.005511	-0.006403
fetal_adrenal_gland	60	0.091459	0.047411	0.04814	0.048403	0.047928	0.047829	0.047778	0.048982	0.047577	0.048603	0.047286	0.049159	0.047583	0.048589	0.048129	0.047687	-0.001775	-0.0013	-0.001706	-0.008495	-0.003746	-0.004683	-0.007433	-0.009217	-0.00507	-0.005907	-0.005257	-0.004872
fetal_adrenal_gland	70	0.093908	0.047433	0.047647	0.048035	0.048751	0.048601	0.047	0.048765	0.047627	0.047618	0.048643	0.049053	0.048351	0.048524	0.048333	0.048223	-0.001911	-0.001365	-0.001489	-0.00749	-0.005347	-0.004119	-0.007345	-0.00805	-0.004202	-0.005332	-0.00296	-0.004127
fetal_adrenal_gland	80	0.085189	0.047479	0.048975	0.047893	0.048438	0.047239	0.048896	0.048157	0.048096	0.048598	0.049756	0.048614	0.048794	0.048121	0.047982	0.048765	-0.002011	-0.001443	-0.002989	-0.00719	-0.005322	-0.005095	-0.004416	-0.006497	-0.003609	-0.004579	-0.00289	-0.004581
fetal_adrenal_gland	90	0.08641	0.048151	0.048234	0.047958	0.047867	0.047576	0.047979	0.048162	0.0487	0.048049	0.048533	0.047503	0.048676	0.047602	0.049337	0.048063	-0.001451	-0.001628	-0.002368	-0.005251	-0.004288	-0.004849	-0.005131	-0.004747	-0.002812	-0.003046	-0.003505	-0.005569
fetal_adrenal_gland	100	0.084342	0.048005	0.048972	0.049042	0.048962	0.049624	0.04752	0.048101	0.047761	0.048406	0.04786	0.048614	0.048921	0.048422	0.048825	0.048956	-0.00156	-0.002	-0.001735	-0.006172	-0.00449	-0.003052	-0.004899	-0.00501	-0.001492	-0.00466	-0.002391	-0.005054

fetal_brain	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_brain	10	0.153412	0.044868	0.047103	0.0454	0.045773	0.045975	0.044978	0.044408	0.047068	0.045354	0.044512	0.044031	0.043681	0.042772	0.045418	0.047428	-0.001802	-0.002805	-0.00244	0.015629	0.010665	0.005283	0.026477	0.01655	0.012172	0.063838	0.063655	0.019731
fetal_brain	20	0.128103	0.047242	0.048317	0.046743	0.049262	0.047705	0.047341	0.047535	0.048059	0.049401	0.047547	0.04998	0.045889	0.046447	0.048147	0.046724	-0.001648	-0.003499	-0.001159	0.003887	-0.00171	-0.002316	-0.001417	0.000221	0.006542	0.022572	0.022817	0.021894
fetal_brain	30	0.117861	0.047145	0.049242	0.048383	0.04982	0.049287	0.049033	0.0481	0.049053	0.048408	0.048117	0.04945	0.048472	0.047515	0.048868	0.048451	-0.00186	-0.001179	-0.001804	-0.001813	0.006376	0.002986	0.000496	0.001227	-0.001054	0.016169	0.008892	0.012751
fetal_brain	40	0.110774	0.048322	0.048227	0.047489	0.049834	0.048762	0.048275	0.048674	0.049635	0.048984	0.04859	0.049689	0.048205	0.04902	0.048526	0.048599	-0.001419	-0.001724	-0.001865	-0.001707	0.002808	0.00399	0.000786	-0.000181	-0.00161	0.008854	0.008731	0.004958
fetal_brain	50	0.106021	0.047448	0.04987	0.04912	0.050374	0.048658	0.049073	0.049844	0.049409	0.049503	0.04921	0.04997	0.04943	0.050056	0.049434	0.049318	-0.001463	-0.002393	-0.001654	-0.000637	0.006256	0.002522	-0.002295	-0.001457	0.000775	0.006307	0.007026	0.0055
fetal_brain	60	0.101411	0.049922	0.049434	0.048457	0.049754	0.049571	0.048805	0.04941	0.049407	0.050082	0.049804	0.049265	0.050816	0.049439	0.049783	0.049364	-0.001502	-0.001741	-0.00135	-0.001343	0.00489	0.004956	-0.002122	-0.001069	-0.002165	0.005076	0.004292	0.004969
fetal_brain	70	0.097513	0.048088	0.049723	0.048655	0.050298	0.049554	0.049636	0.049493	0.049717	0.049705	0.049374	0.050773	0.048949	0.04926	0.049855	0.048991	-0.001792	-0.002205	-0.001326	-5.2e-05	0.00488	0.002102	-0.002351	-0.000565	-0.001731	0.003302	0.007541	0.00389
fetal_brain	80	0.096527	0.049129	0.049727	0.049527	0.049872	0.050459	0.049833	0.049572	0.048951	0.048853	0.049943	0.049572	0.048297	0.049287	0.04956	0.049532	-0.001581	-0.001451	-0.001952	-0.000295	0.003746	0.006773	-0.003188	0.000126	-0.001173	0.003498	0.004222	0.0039
fetal_brain	90	0.095666	0.050567	0.048982	0.048696	0.050294	0.050011	0.049374	0.049801	0.0497	0.049156	0.048714	0.049785	0.049613	0.050787	0.049691	0.049439	-0.001652	-0.001536	-0.001212	-0.001005	0.001043	0.003199	-0.002622	-0.001004	-0.000601	0.000975	0.003896	0.002851
fetal_brain	100	0.094434	0.050142	0.050032	0.049326	0.049958	0.049484	0.049514	0.049579	0.048801	0.050797	0.048874	0.050161	0.050086	0.049866	0.050045	0.049736	-0.001573	-0.001561	-0.001962	-0.00358	0.001996	0.00195	-0.002891	-0.000174	-0.000203	0.001183	0.003801	0.001328

fetal_heart	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_heart	10	0.089014	0.034	0.034128	0.03245	0.031043	0.030152	0.03172	0.031923	0.032583	0.030569	0.032485	0.032371	0.033103	0.030767	0.033342	0.03203	-0.001546	-0.002145	-0.001479	-0.037424	-0.045397	-0.026292	-0.033413	-0.034832	-0.033537	0.031096	0.037657	0.037559
fetal_heart	20	0.080621	0.035072	0.033305	0.032845	0.032374	0.031538	0.032815	0.032389	0.032248	0.033666	0.033809	0.032791	0.03424	0.035704	0.031532	0.033592	-0.001686	-0.001585	-0.001443	-0.01961	-0.021238	-0.015873	-0.016371	-0.014332	-0.015236	0.003082	-0.000109	0.011136
fetal_heart	30	0.073336	0.036081	0.033573	0.034322	0.033286	0.032269	0.034866	0.034081	0.033443	0.033362	0.033814	0.034728	0.033597	0.036871	0.033	0.035796	-0.001802	-0.001325	-0.00144	-0.012913	-0.01482	-0.008877	-0.010808	-0.009502	-0.009264	-0.002185	-0.002812	0.012486
fetal_heart	40	0.071622	0.035688	0.033713	0.034302	0.033777	0.033098	0.034036	0.034562	0.03419	0.033284	0.034212	0.034552	0.033543	0.035751	0.034239	0.034426	-0.002284	-0.00174	-0.001389	-0.009989	-0.013325	-0.007289	-0.006031	-0.008801	-0.007993	0.001198	-0.002889	-0.003976
fetal_heart	50	0.065939	0.034194	0.033268	0.033471	0.034488	0.033466	0.034398	0.034685	0.033061	0.033313	0.033989	0.033483	0.036016	0.034121	0.034718	0.033986	-0.001501	-0.001413	-0.001327	-0.008875	-0.009951	-0.006201	-0.009716	-0.00625	-0.005867	-0.001985	-0.002852	-0.002988
fetal_heart	60	0.066849	0.034601	0.034066	0.034366	0.033828	0.034005	0.0344	0.034655	0.034031	0.034196	0.035701	0.034427	0.035787	0.033914	0.034394	0.034888	-0.001699	-0.001774	-0.002325	-0.007823	-0.008264	-0.00486	-0.007195	-0.006475	-0.007421	-0.004011	-0.003065	-0.003847
fetal_heart	70	0.065826	0.034613	0.034395	0.033943	0.033493	0.033595	0.034325	0.03519	0.034111	0.034218	0.034417	0.034594	0.035161	0.033876	0.034136	0.034244	-0.002194	-0.001434	-0.001183	-0.007333	-0.006653	-0.006644	-0.005311	-0.005555	-0.00439	-0.001586	-0.003595	-0.003374
fetal_heart	80	0.062813	0.035274	0.034625	0.034104	0.03441	0.033969	0.034641	0.034306	0.033894	0.034116	0.03517	0.034573	0.034939	0.034827	0.034079	0.034486	-0.001825	-0.001057	-0.001623	-0.004718	-0.006666	-0.004669	-0.006912	-0.006187	-0.0065	-0.001669	-0.00307	-0.002163
fetal_heart	90	0.064165	0.034059	0.033823	0.034428	0.034461	0.034108	0.034556	0.034563	0.034828	0.033046	0.036025	0.034603	0.035564	0.034605	0.035186	0.033922	-0.001951	-0.001601	-0.001619	-0.006217	-0.005437	-0.004164	-0.005056	-0.004595	-0.005875	-0.00301	-0.002475	-0.002801
fetal_heart	100	0.064586	0.035787	0.035596	0.034469	0.034514	0.034088	0.03467	0.034684	0.033905	0.034719	0.03497	0.034381	0.034486	0.034563	0.034146	0.034813	-0.001743	-0.001605	-0.001724	-0.005285	-0.005722	-0.004489	-0.004732	-0.004603	-0.003009	-0.000499	-0.003325	-0.002427

fetal_intestine_large	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_intestine_large	10	0.195934	0.072482	0.07647	0.074596	0.073365	0.065688	0.070902	0.069137	0.068759	0.073439	0.068742	0.07125	0.073571	0.070508	0.072574	0.069088	-0.000662	-0.002408	-0.002232	-0.004718	0.032612	0.031136	-0.009424	0.02166	-0.001362	0.049043	0.050367	0.053131
fetal_intestine_large	20	0.166634	0.075401	0.073046	0.073536	0.077133	0.072359	0.074546	0.074051	0.073131	0.072213	0.073185	0.071357	0.075876	0.074872	0.075088	0.07336	-0.0024	-0.001491	-0.000724	-0.000769	0.019726	0.020272	-0.001907	0.034688	0.021141	0.017888	0.015738	0.023524
fetal_intestine_large	30	0.147977	0.074894	0.075137	0.077306	0.075431	0.07473	0.074384	0.075996	0.076447	0.07494	0.075708	0.073451	0.074456	0.075846	0.074578	0.074352	-0.002317	-0.001746	-0.000834	0.005425	0.010978	0.008815	0.003347	0.010801	0.017367	0.004992	0.002557	0.0158
fetal_intestine_large	40	0.137936	0.075582	0.076604	0.074664	0.077938	0.074318	0.07563	0.076042	0.076443	0.075532	0.075802	0.073482	0.078032	0.078121	0.075732	0.077564	-0.001345	-0.001386	-0.001551	0.00743	0.004361	0.007351	-0.001838	0.012328	0.011027	0.002572	-0.001525	0.005708
fetal_intestine_large	50	0.138191	0.075391	0.077668	0.075878	0.076969	0.075303	0.076284	0.074897	0.073859	0.07645	0.075919	0.073928	0.076566	0.076458	0.075511	0.076743	-0.001623	-0.001604	-0.001236	0.004292	0.005001	0.004228	0.000433	0.006154	0.006204	0.001731	0.001631	0.003544
fetal_intestine_large	60	0.130315	0.078033	0.073588	0.078593	0.07808	0.076277	0.077269	0.075651	0.07643900000000001	0.076297	0.077349	0.074634	0.077214	0.077078	0.076908	0.075887	-0.001591	-0.002137	-0.001496	0.011549	0.004959	0.00512	-0.000865	0.007324	0.005437	0.001971	0.000282	0.005252
fetal_intestine_large	70	0.132137	0.076336	0.07683	0.077993	0.077416	0.076501	0.076676	0.076723	0.075928	0.077344	0.077352	0.074771	0.075177	0.075245	0.076318	0.07629	-0.00153	-0.001792	-0.002239	0.003274	0.003015	0.001711	-0.002051	0.005458	0.004698	0.003908	0.002184	0.005819
fetal_intestine_large	80	0.129049	0.077835	0.076279	0.077149	0.075074	0.078052	0.077756	0.075422	0.076315	0.076573	0.076728	0.075455	0.077071	0.077293	0.074859	0.075727	-0.001761	-0.001398	-0.001645	0.006397	0.003094	0.003245	-0.001887	0.003116	0.005533	0.002358	0.001183	0.003082
fetal_intestine_large	90	0.131738	0.078737	0.077323	0.077432	0.078332	0.077445	0.075379	0.077617	0.077015	0.077349	0.076451	0.074674	0.076045	0.076496	0.076621	0.077017	-0.00173	-0.002052	-0.001323	0.002735	0.000832	6e-05	-0.00252	0.003016	0.002948	0.000747	-4e-06	0.001503
fetal_intestine_large	100	0.129902	0.077498	0.077968	0.077963	0.075708	0.076582	0.076013	0.076176	0.078756	0.077228	0.077246	0.075801	0.076919	0.078094	0.076259	0.07798	-0.001729	-0.002149	-0.001764	0.003287	6.6e-05	0.001308	-0.002151	0.003016	0.004942	0.003161	0.001184	0.003048

fetal_intestine_small	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_intestine_small	10	0.190144	0.074271	0.070611	0.072521	0.066509	0.064563	0.067484	0.069122	0.07194	0.07136	0.072225	0.07243	0.075358	0.068881	0.068884	0.067573	-0.000903	-0.001696	-0.000521	0.027786	0.034569	0.000342	0.019207	0.029761	0.030711	0.04299	0.046397	0.050635
fetal_intestine_small	20	0.155627	0.07502	0.075574	0.074633	0.07403	0.069895	0.072007	0.071133	0.076681	0.075882	0.074292	0.075166	0.074471	0.07358	0.076289	0.074803	-0.001772	-0.0007	-0.001635	0.005735	0.005797	0.002471	0.008723	0.011863	0.010621	-0.000545	0.014486	0.013672
fetal_intestine_small	30	0.145098	0.07744	0.075337	0.075881	0.073146	0.072566	0.075873	0.070343	0.074667	0.075641	0.074654	0.075054	0.077341	0.075407	0.073892	0.073412	-0.001812	-0.001465	-0.00201	0.008846	0.010948	0.007318	0.004477	0.006042	0.008207	0.006949	0.005582	0.006033
fetal_intestine_small	40	0.137589	0.075711	0.076541	0.075785	0.07466	0.074397	0.074622	0.069996	0.072565	0.075524	0.07598	0.077177	0.072697	0.073333	0.074342	0.076579	-0.001275	-0.001719	-0.002414	0.009287	0.010766	0.003413	-0.000959	0.008273	0.010565	0.001882	0.005042	0.00871
fetal_intestine_small	50	0.135065	0.075014	0.077176	0.076436	0.073825	0.074484	0.077033	0.076386	0.073797	0.074003	0.076486	0.075193	0.07493	0.074417	0.07487	0.074712	-0.001702	-0.001863	-0.001874	0.008105	0.008281	0.002259	0.000481	0.009177	0.005119	0.004208	0.003443	0.00277
fetal_intestine_small	60	0.13094	0.07549	0.076455	0.076024	0.075537	0.074978	0.075855	0.075071	0.076292	0.076029	0.077044	0.077172	0.076467	0.075451	0.076126	0.074673	-0.001343	-0.001078	-0.001769	0.006412	0.002817	0.001897	0.002049	0.003955	0.005074	0.002316	0.000672	0.001157
fetal_intestine_small	70	0.130526	0.07659	0.07531	0.075948	0.074067	0.073992	0.075267	0.075589	0.0775	0.077135	0.077139	0.076755	0.07505	0.075281	0.074611	0.074596	-0.002085	-0.001913	-0.001668	0.003735	0.004672	0.001498	0.002378	0.007043	0.005952	0.001451	0.000357	0.000957
fetal_intestine_small	80	0.126238	0.077442	0.077461	0.076539	0.076557	0.075659	0.075719	0.076355	0.076165	0.074879	0.075849	0.07694	0.077266	0.076468	0.077243	0.076072	-0.001418	-0.001907	-0.001514	0.002268	0.003041	0.002463	0.002072	0.003583	0.003736	0.001214	0.002521	0.002009
fetal_intestine_small	90	0.122618	0.075962	0.076532	0.075218	0.075492	0.074607	0.076372	0.07521	0.076784	0.074833	0.075881	0.076349	0.076788	0.077588	0.075452	0.07604	-0.002016	-0.001549	-0.001886	0.002524	0.004353	0.000871	0.000803	0.002701	0.003103	0.001652	0.001607	-0.000561
fetal_intestine_small	100	0.125181	0.076584	0.076559	0.076988	0.07604	0.075795	0.076362	0.07578	0.076881	0.076476	0.07641	0.077063	0.077183	0.076273	0.076514	0.075778	-0.001556	-0.001493	-0.00152	0.003014	0.003985	0.002359	-2.7e-05	0.002939	0.003784	-0.000432	0.000477	0.000795

fetal_kidney	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_kidney	10	0.247846	0.087153	0.087745	0.091623	0.085824	0.089847	0.089702	0.0877	0.081918	0.087114	0.089815	0.084842	0.087479	0.09175	0.086542	0.089078	-0.001708	-0.00162	-0.00186	0.009708	0.006658	0.007667	0.004984	0.006642	0.004173	0.039705	0.047034	0.029211
fetal_kidney	20	0.199699	0.092377	0.08981600000000001	0.094808	0.091136	0.093102	0.095015	0.096603	0.089987	0.091257	0.092538	0.093195	0.094313	0.09548	0.093412	0.092603	-0.00136	-0.000962	-0.001633	0.004784	0.002401	0.004581	0.002542	0.003499	0.003749	0.014561	0.018791	0.019689
fetal_kidney	30	0.184737	0.097996	0.094466	0.097919	0.094944	0.09675	0.094298	0.096239	0.095242	0.093977	0.095027	0.096819	0.095943	0.096731	0.096349	0.095139	-0.00125	-0.001305	-0.001637	-1e-05	0.002938	0.003315	0.003407	0.001383	0.006996	0.008903	0.003006	0.012093
fetal_kidney	40	0.178667	0.097344	0.09422	0.099276	0.094559	0.095137	0.096596	0.099183	0.091126	0.097258	0.095995	0.097338	0.096386	0.097682	0.092279	0.094623	-0.002005	-0.002235	-0.001384	0.000488	0.00093	0.005187	0.003791	0.001974	0.004815	0.005147	0.005986	0.002612
fetal_kidney	50	0.170074	0.098076	0.097193	0.097901	0.09519	0.094988	0.097078	0.095722	0.094501	0.098219	0.096127	0.095975	0.097107	0.097108	0.096499	0.094975	-0.001864	-0.001875	-0.001387	0.001817	-5.4e-05	0.003374	0.001424	0.002459	0.002719	0.003951	0.001082	0.00133
fetal_kidney	60	0.167206	0.097952	0.097498	0.096514	0.096976	0.094775	0.098366	0.097249	0.095479	0.094548	0.098319	0.098873	0.09697	0.094059	0.097107	0.099083	-0.001638	-0.001291	-0.001452	0.000757	0.000998	0.005437	0.003119	0.002487	0.003924	0.003643	0.001417	0.000411
fetal_kidney	70	0.16611	0.097196	0.096613	0.096475	0.094875	0.095761	0.098403	0.097896	0.095744	0.094404	0.097279	0.098174	0.096357	0.096003	0.095157	0.098176	-0.001745	-0.001888	-0.001911	0.001112	5.3e-05	0.001876	0.001359	0.00211	0.002801	0.002566	0.001241	0.002079
