breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
cd56_primary_cells	40	-0.45709	-0.629268	-0.441716	-0.594286	-0.679366	-0.613473	-0.642671	-0.620734	-0.547754	-0.441251	-0.697703	-0.638288	-0.503681	-0.623977	-0.502571	-0.525482	-0.249634	-0.240264	-0.25459	0.083625	0.092083	0.104296	0.030647	0.08494	0.105739	-0.144764	-0.12637	-0.114778
cd56_primary_cells	50	-0.416808	-0.637448	-0.486087	-0.489343	-0.669045	-0.534166	-0.629886	-0.504409	-0.546766	-0.666899	-0.663859	-0.668136	-0.680923	-0.655686	-0.689251	-0.690636	-0.25312	-0.374464	-0.308417	0.078674	0.076866	0.050178	0.008565	0.078559	0.094747	-0.14237	-0.136678	-0.125972
cd56_primary_cells	60	-0.482641	-0.596959	-0.636299	-0.571093	-0.649325	-0.659978	-0.647636	-0.592391	-0.642659	-0.635996	-0.709095	-0.681552	-0.689961	-0.682936	-0.637085	-0.692331	-0.388884	-0.323861	-0.403914	0.050031	0.058907	0.064247	-0.00862	0.049677	0.050111	-0.16493	-0.152349	-0.130403
cd56_primary_cells	70	-0.495169	-0.568142	-0.531475	-0.618409	-0.704186	-0.671737	-0.692842	-0.685383	-0.599474	-0.663979	-0.677655	-0.712752	-0.686918	-0.675074	-0.669218	-0.709012	-0.420449	-0.40843	-0.390539	0.039336	0.031968	0.072833	0.00191	0.031899	0.057412	-0.165322	-0.146655	-0.154575
cd56_primary_cells	80	-0.475673	-0.696344	-0.681314	-0.623429	-0.699432	-0.629708	-0.705227	-0.690514	-0.638136	-0.694633	-0.661563	-0.704326	-0.708846	-0.712574	-0.689209	-0.667113	-0.431738	-0.387255	-0.501888	0.0203	0.048815	0.038669	-0.033815	0.036121	0.061095	-0.167777	-0.16431	-0.153718
cd56_primary_cells	90	-0.460325	-0.69725	-0.659	-0.665261	-0.706512	-0.681497	-0.687209	-0.66442	-0.658834	-0.685443	-0.653321	-0.673069	-0.665886	-0.678971	-0.705887	-0.708247	-0.413231	-0.449384	-0.448099	0.031004	0.045039	0.021575	-0.040907	0.014805	0.04003	-0.172331	-0.168706	-0.163423
cd56_primary_cells	100	-0.445782	-0.689982	-0.685983	-0.687201	-0.680192	-0.578767	-0.717161	-0.664045	-0.651455	-0.692751	-0.681752	-0.709531	-0.692288	-0.721382	-0.707025	-0.723262	-0.482273	-0.497039	-0.502464	0.005287	0.021971	0.024577	-0.040567	0.014872	0.028293	-0.189906	-0.175001	-0.167925

cd8_primary_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
cd8_primary_cells	10	-0.378911	-0.325726	-0.333113	-0.239257	-0.352907	-0.195424	-0.342491	-0.309194	-0.296984	-0.301141	-0.327379	-0.331346	-0.206107	-0.311779	-0.349026	-0.218936	-0.094176	-0.085016	-0.044754	0.1181	0.12617	0.164398	0.130246	0.128684	0.166917	-0.019362	-0.01549	-0.006399
cd8_primary_cells	20	-0.404677	-0.530087	-0.508456	-0.383721	-0.431801	-0.369691	-0.400391	-0.501932	-0.538594	-0.402095	-0.403242	-0.525331	-0.406121	-0.311906	-0.416408	-0.367858	-0.122274	-0.180493	-0.134327	0.071186	0.079911	0.095438	0.07557	0.0821	0.090432	-0.085225	-0.098658	-0.038884
cd8_primary_cells	30	-0.51662	-0.567765	-0.423266	-0.542073	-0.598107	-0.526823	-0.516428	-0.705878	-0.644112	-0.489553	-0.617633	-0.749507	-0.696592	-0.633647	-0.531098	-0.682185	-0.180896	-0.174451	-0.285133	0.061576	0.041086	0.091811	0.062285	0.057511	0.096558	-0.107375	-0.108605	-0.077384
cd8_primary_cells	40	-0.513653	-0.647095	-0.618119	-0.531726	-0.657983	-0.605271	-0.698909	-0.559878	-0.741588	-0.516004	-0.550945	-0.700567	-0.707748	-0.615185	-0.729709	-0.724104	-0.349569	-0.319899	-0.304922	0.023782	0.039328	0.066653	0.024384	0.055243	0.056453	-0.163296	-0.131686	-0.086407
cd8_primary_cells	50	-0.50728	-0.715461	-0.72499	-0.599356	-0.662377	-0.621405	-0.597435	-0.7575	-0.703074	-0.622705	-0.703552	-0.691692	-0.733161	-0.757268	-0.747107	-0.717107	-0.313222	-0.371213	-0.3664	0.049646	0.020536	0.072227	0.022014	0.039903	0.076893	-0.159894	-0.12194	-0.120998
cd8_primary_cells	60	-0.500462	-0.746212	-0.722787	-0.74626	-0.71841	-0.611099	-0.746648	-0.732215	-0.713762	-0.670722	-0.706136	-0.737006	-0.711838	-0.743313	-0.746232	-0.745797	-0.422626	-0.449995	-0.420767	0.007718	0.005097	0.062511	0.015596	0.018618	0.056711	-0.158776	-0.129928	-0.129957
cd8_primary_cells	70	-0.494859	-0.723649	-0.73467	-0.737615	-0.737836	-0.718156	-0.711805	-0.768884	-0.733172	-0.761978	-0.69792	-0.76439	-0.702397	-0.725231	-0.733701	-0.733026	-0.457788	-0.477409	-0.449846	0.003658	-0.001787	0.049617	0.005725	0.016388	0.023448	-0.168754	-0.142218	-0.141255
cd8_primary_cells	80	-0.493941	-0.728363	-0.724181	-0.737523	-0.741955	-0.721524	-0.738251	-0.745722	-0.744014	-0.743673	-0.747387	-0.711511	-0.750241	-0.76623	-0.757345	-0.772128	-0.491612	-0.433639	-0.468811	0.008421	-0.022305	0.043594	-0.021188	-0.012854	0.032907	-0.193496	-0.174429	-0.149042
cd8_primary_cells	90	-0.483198	-0.735064	-0.732396	-0.684092	-0.747049	-0.708409	-0.748293	-0.747312	-0.751773	-0.742909	-0.718958	-0.7644	-0.752645	-0.744862	-0.755943	-0.759519	-0.452739	-0.484087	-0.502864	0.008833	-0.02908	0.043814	-0.015315	-0.009164	-0.006736	-0.198645	-0.173615	-0.154029
cd8_primary_cells	100	-0.483894	-0.688777	-0.731306	-0.742913	-0.751888	-0.750321	-0.728171	-0.769933	-0.763091	-0.757702	-0.693029	-0.789185	-0.76679	-0.756879	-0.764568	-0.753245	-0.447665	-0.558965	-0.455219	-0.020508	-0.026008	0.027547	-0.029293	-0.00655	-0.012269	-0.183154	-0.195782	-0.174621

fetal_adrenal_gland	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_adrenal_gland	10	-0.274549	-0.222438	-0.197203	-0.204007	-0.20175	-0.282465	-0.188923	-0.184743	-0.241639	-0.316278	-0.235669	-0.171807	-0.180718	-0.19499	-0.242438	-0.205956	-0.06589	-0.052632	-0.058073	0.220007	0.256515	0.264691	0.254464	0.246704	0.234291	0.008386	0.013199	0.017553
fetal_adrenal_gland	20	-0.438871	-0.28491	-0.346516	-0.364516	-0.290015	-0.290272	-0.28903	-0.2549	-0.309752	-0.396354	-0.339462	-0.355188	-0.276491	-0.374296	-0.509682	-0.33929	-0.112595	-0.08837	-0.133469	0.154911	0.181884	0.185576	0.183495	0.140794	0.215496	-0.073558	-0.080671	-0.082993
fetal_adrenal_gland	30	-0.362226	-0.554149	-0.302189	-0.588067	-0.354507	-0.425092	-0.500212	-0.477161	-0.418963	-0.523402	-0.376191	-0.563192	-0.505462	-0.446824	-0.354197	-0.371883	-0.197192	-0.288165	-0.288606	0.090397	0.151808	0.147096	0.146389	0.108436	0.143927	-0.128749	-0.130228	-0.105365
fetal_adrenal_gland	40	-0.427468	-0.618266	-0.668894	-0.593863	-0.543689	-0.498926	-0.460704	-0.60724	-0.67894	-0.643402	-0.407446	-0.668178	-0.442762	-0.529137	-0.511869	-0.381107	-0.323358	-0.249574	-0.346046	0.066948	0.114487	0.128647	0.114251	0.069026	0.112526	-0.164778	-0.151544	-0.126229
fetal_adrenal_gland	50	-0.420511	-0.675614	-0.66541	-0.660236	-0.556326	-0.55025	-0.656868	-0.534149	-0.554478	-0.663382	-0.625305	-0.661981	-0.619521	-0.631286	-0.720071	-0.665791	-0.333384	-0.358369	-0.323571	0.049395	0.095447	0.105381	0.082939	0.05098	0.095321	-0.170951	-0.149868	-0.153431
fetal_adrenal_gland	60	-0.428621	-0.650106	-0.630026	-0.680687	-0.662316	-0.662039	-0.719489	-0.630929	-0.702018	-0.692771	-0.625413	-0.72835	-0.578533	-0.666017	-0.671158	-0.69747	-0.383184	-0.404639	-0.422399	0.036664	0.087937	0.095976	0.06265	0.037603	0.083253	-0.185785	-0.166628	-0.166396
fetal_adrenal_gland	70	-0.438117	-0.711133	-0.718264	-0.684134	-0.689133	-0.746941	-0.658566	-0.671447	-0.682194	-0.693676	-0.668562	-0.697832	-0.686817	-0.667749	-0.767484	-0.699315	-0.449097	-0.434987	-0.464043	0.021844	0.079669	0.08808	0.06841	0.0286	0.078714	-0.19715	-0.157597	-0.166381
fetal_adrenal_gland	80	-0.429119	-0.72225	-0.679053	-0.683792	-0.712042	-0.709736	-0.698391	-0.680757	-0.722231	-0.715901	-0.686354	-0.737864	-0.672071	-0.68495	-0.696628	-0.670354	-0.476235	-0.406855	-0.474803	0.010768	0.054619	0.078229	0.037606	0.011475	0.04673	-0.206458	-0.162073	-0.170723
fetal_adrenal_gland	90	-0.432997	-0.743616	-0.702125	-0.762791	-0.736437	-0.684061	-0.73882	-0.662186	-0.749906	-0.738379	-0.683296	-0.762047	-0.698067	-0.671078	-0.749682	-0.682338	-0.480793	-0.444299	-0.501723	0.008734	0.043596	0.061479	0.047838	0.019092	0.040059	-0.1974	-0.169374	-0.183242
fetal_adrenal_gland	100	-0.438319	-0.717277	-0.697905	-0.732604	-0.692774	-0.731165	-0.735917	-0.675715	-0.737607	-0.739438	-0.700485	-0.688919	-0.72335	-0.717859	-0.743139	-0.721166	-0.495386	-0.548116	-0.544939	-0.01213	0.045356	0.051405	0.030054	-0.001772	0.021168	-0.217383	-0.188628	-0.182019

fetal_brain	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_brain	10	-0.332981	-0.289618	-0.126542	-0.192314	-0.172459	-0.187589	-0.186828	-0.19404	-0.178708	-0.172043	-0.225392	-0.170953	-0.199739	-0.263432	-0.196942	-0.115398	-0.067435	-0.057247	-0.055401	0.272788	0.220457	0.227741	0.203784	0.273546	0.273932	-0.024481	-0.023182	-0.006385
fetal_brain	20	-0.351444	-0.229544	-0.255924	-0.322366	-0.470856	-0.248587	-0.258166	-0.416396	-0.266014	-0.275286	-0.303963	-0.346686	-0.367549	-0.397216	-0.280069	-0.336414	-0.100699	-0.106748	-0.114094	0.168584	0.179135	0.173	0.160519	0.149251	0.154273	-0.103844	-0.050813	-0.045729
fetal_brain	30	-0.495289	-0.348913	-0.370339	-0.456175	-0.304986	-0.36126	-0.310618	-0.387061	-0.4668	-0.381135	-0.388762	-0.358039	-0.539888	-0.567168	-0.3376	-0.441665	-0.23207	-0.290952	-0.318547	0.101486	0.114582	0.132582	0.090427	0.08319	0.087681	-0.110847	-0.095885	-0.074792
fetal_brain	40	-0.448219	-0.539895	-0.492252	-0.627808	-0.400197	-0.467225	-0.412139	-0.672713	-0.653704	-0.575629	-0.576322	-0.487561	-0.69118	-0.643043	-0.541413	-0.509121	-0.199308	-0.341942	-0.428438	0.049847	0.077837	0.078618	0.048646	0.037728	0.054043	-0.128106	-0.133244	-0.11809
fetal_brain	50	-0.465122	-0.706986	-0.533567	-0.690654	-0.5161	-0.499772	-0.695528	-0.497918	-0.61093	-0.674799	-0.686669	-0.655275	-0.717989	-0.693982	-0.705861	-0.696984	-0.385031	-0.416954	-0.427996	0.037411	0.061234	0.075639	0.037517	0.011515	0.033581	-0.164119	-0.133046	-0.129384
fetal_brain	60	-0.423346	-0.647132	-0.588197	-0.700234	-0.644899	-0.546478	-0.722578	-0.691316	-0.685675	-0.696328	-0.68665	-0.490936	-0.712441	-0.700285	-0.725489	-0.711858	-0.431513	-0.392283	-0.439706	0.018055	0.019352	0.026742	0.000332	-0.001105	0.035027	-0.169077	-0.152877	-0.130146
fetal_brain	70	-0.441536	-0.717024	-0.607026	-0.71596	-0.684279	-0.69657	-0.737657	-0.725586	-0.731629	-0.709786	-0.679058	-0.695883	-0.736931	-0.753468	-0.740205	-0.645436	-0.474207	-0.524287	-0.506688	0.010811	0.026231	0.022427	-0.007392	-0.047979	0.02344	-0.171349	-0.157388	-0.160791
fetal_brain	80	-0.457244	-0.754474	-0.718895	-0.724372	-0.58335	-0.692558	-0.710149	-0.741008	-0.721279	-0.741485	-0.707657	-0.674743	-0.72687	-0.763791	-0.69557	-0.743647	-0.525816	-0.413743	-0.509279	-0.012659	0.016776	0.03	-0.015328	-0.043215	0.009017	-0.175725	-0.172325	-0.169402
fetal_brain	90	-0.445794	-0.742771	-0.689179	-0.758529	-0.715908	-0.694052	-0.743737	-0.703111	-0.739699	-0.774493	-0.738498	-0.750288	-0.764938	-0.757931	-0.715365	-0.749125	-0.490526	-0.507115	-0.583825	-0.021406	0.00502	0.00286	-0.061944	-0.051817	0.012887	-0.177026	-0.191104	-0.152998
fetal_brain	100	-0.415873	-0.725732	-0.738153	-0.73748	-0.717332	-0.716407	-0.743824	-0.727172	-0.766029	-0.714713	-0.742106	-0.658721	-0.76347	-0.776314	-0.717916	-0.698901	-0.556093	-0.533053	-0.579008	-0.034669	0.018314	-0.002799	-0.038677	-0.049532	-0.056654	-0.197473	-0.18112	-0.179544

fetal_heart	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_heart	10	-0.354915	-0.260488	-0.169565	-0.267377	-0.222162	-0.206315	-0.252679	-0.281455	-0.27651	-0.19866	-0.167352	-0.183223	-0.254107	-0.26819	-0.175605	-0.225359	-0.057977	-0.053174	-0.060802	0.280388	0.282796	0.287121	0.286388	0.291083	0.287991	-0.003051	0.039391	0.034267
fetal_heart	20	-0.433108	-0.321743	-0.330188	-0.279191	-0.321346	-0.238914	-0.390923	-0.391021	-0.368754	-0.397011	-0.404502	-0.308103	-0.403218	-0.354139	-0.409598	-0.42676	-0.132654	-0.17031	-0.099913	0.152484	0.164913	0.206232	0.134203	0.191403	0.190374	-0.056356	-0.040053	-0.029896
fetal_heart	30	-0.446409	-0.457558	-0.55846	-0.349251	-0.419715	-0.45663	-0.4483	-0.340097	-0.688954	-0.585598	-0.501783	-0.419083	-0.706333	-0.4422	-0.640964	-0.4907	-0.169677	-0.219906	-0.232243	0.109237	0.081163	0.128249	0.046928	0.147706	0.157381	-0.090753	-0.08244	-0.063396
fetal_heart	40	-0.454053	-0.728559	-0.65799	-0.506021	-0.443748	-0.688016	-0.708729	-0.512187	-0.67969	-0.69805	-0.679729	-0.712565	-0.700438	-0.54506	-0.553945	-0.578036	-0.23942	-0.279974	-0.375295	0.073587	0.064717	0.102897	-0.005277	0.054502	0.102165	-0.122344	-0.097561	-0.093594
fetal_heart	50	-0.489661	-0.671664	-0.733259	-0.534603	-0.71249	-0.52466	-0.533571	-0.682072	-0.71731	-0.649864	-0.569146	-0.73782	-0.713299	-0.547329	-0.745787	-0.707877	-0.243543	-0.223927	-0.415345	0.049329	0.047364	0.081665	-0.02039	0.073863	0.06199	-0.140456	-0.137577	-0.105685
fetal_heart	60	-0.484204	-0.615238	-0.684135	-0.541278	-0.749892	-0.590286	-0.693718	-0.728005	-0.728985	-0.724664	-0.641436	-0.715944	-0.779762	-0.713492	-0.733092	-0.648055	-0.423124	-0.444153	-0.483347	0.03739	0.036702	0.057193	-0.040139	0.032305	0.042965	-0.159005	-0.137149	-0.116213
fetal_heart	70	-0.458355	-0.766303	-0.73977	-0.657188	-0.712791	-0.637873	-0.718276	-0.728209	-0.73597	-0.76451	-0.705656	-0.801316	-0.718684	-0.722981	-0.802016	-0.722172	-0.461927	-0.422208	-0.47545	0.009808	0.001672	0.049076	-0.040231	0.001938	0.019485	-0.165397	-0.162585	-0.132923
fetal_heart	80	-0.464462	-0.756012	-0.728452	-0.645214	-0.764457	-0.707287	-0.717655	-0.727703	-0.712227	-0.746012	-0.621939	-0.737915	-0.767138	-0.737151	-0.764131	-0.757515	-0.470861	-0.53305	-0.52438	0.007506	-0.006702	0.025147	-0.100541	-0.01046	-0.012292	-0.166312	-0.163402	-0.134278
fetal_heart	90	-0.485797	-0.793538	-0.79698	-0.716073	-0.750674	-0.676157	-0.752389	-0.787292	-0.735406	-0.79669	-0.733763	-0.782531	-0.812953	-0.737305	-0.741686	-0.724918	-0.492248	-0.554335	-0.515515	-0.003748	-0.028023	0.009394	-0.070821	-0.014859	-0.013369	-0.186679	-0.178353	-0.139739
fetal_heart	100	-0.460553	-0.798176	-0.807637	-0.746162	-0.722617	-0.759525	-0.725251	-0.786064	-0.770868	-0.766127	-0.771565	-0.777294	-0.789541	-0.734688	-0.796045	-0.752132	-0.524418	-0.544245	-0.532191	-0.024134	-0.028106	0.015985	-0.068549	-0.038262	-0.027827	-0.175021	-0.183023	-0.164722

fetal_intestine_large	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_intestine_large	10	-0.373838	-0.200086	-0.216134	-0.187175	-0.213322	-0.293023	-0.28483	-0.226269	-0.367773	-0.230869	-0.293605	-0.240491	-0.234064	-0.211203	-0.319821	-0.231278	-0.047526	-0.077572	-0.068175	0.254918	0.269096	0.266457	0.217719	0.264333	0.230145	0.00551	-0.000707	0.001912
fetal_intestine_large	20	-0.464057	-0.35776	-0.306837	-0.388777	-0.366022	-0.316297	-0.359103	-0.342998	-0.420448	-0.27595	-0.318882	-0.353007	-0.403197	-0.215377	-0.381428	-0.302726	-0.131584	-0.114494	-0.095667	0.164346	0.174964	0.150177	0.145786	0.181322	0.186775	-0.069843	-0.063	-0.047305
fetal_intestine_large	30	-0.461114	-0.644732	-0.697586	-0.415122	-0.449286	-0.394852	-0.321247	-0.479703	-0.632403	-0.404883	-0.424392	-0.587816	-0.637764	-0.625999	-0.533733	-0.514271	-0.186466	-0.192974	-0.292802	0.120387	0.127839	0.103633	0.100922	0.14008	0.147097	-0.107261	-0.112233	-0.083354
fetal_intestine_large	40	-0.453373	-0.667829	-0.681591	-0.495711	-0.44926	-0.470019	-0.679426	-0.699505	-0.411612	-0.705382	-0.39464	-0.563138	-0.713836	-0.66936	-0.641747	-0.465588	-0.173725	-0.344651	-0.323988	0.112029	0.099212	0.087081	0.073286	0.105256	0.116634	-0.130715	-0.12514	-0.120704
fetal_intestine_large	50	-0.446804	-0.665539	-0.694694	-0.549321	-0.707595	-0.568302	-0.677524	-0.726789	-0.708528	-0.693868	-0.545619	-0.666505	-0.697357	-0.71267	-0.680834	-0.619579	-0.353461	-0.35692	-0.466708	0.056571	0.088942	0.071921	0.051055	0.05693	0.089446	-0.166932	-0.15345	-0.13625
fetal_intestine_large	60	-0.489223	-0.589904	-0.711107	-0.651682	-0.691883	-0.692434	-0.688888	-0.617371	-0.723047	-0.617438	-0.700517	-0.713166	-0.695922	-0.707332	-0.74325	-0.699883	-0.481203	-0.423159	-0.481457	0.038252	0.064445	0.04369	-0.008225	0.040163	0.060935	-0.167064	-0.167002	-0.150253
fetal_intestine_large	70	-0.473046	-0.75006	-0.703577	-0.695872	-0.761664	-0.66831	-0.760406	-0.726977	-0.735883	-0.714601	-0.67699	-0.707523	-0.751962	-0.725647	-0.732073	-0.723033	-0.455116	-0.43413	-0.462859	0.015571	0.0524	0.029528	-0.017147	0.030689	0.055647	-0.182669	-0.182	-0.162055
fetal_intestine_large	80	-0.451088	-0.793281	-0.757352	-0.642159	-0.712278	-0.742457	-0.713108	-0.763932	-0.746377	-0.749164	-0.707205	-0.69327	-0.758832	-0.726139	-0.744509	-0.716242	-0.483533	-0.512554	-0.496015	0.009594	0.02672	0.024777	-0.04035	0.016165	0.032976	-0.192623	-0.202899	-0.174106
fetal_intestine_large	90	-0.473608	-0.768806	-0.739017	-0.673781	-0.705857	-0.700916	-0.727507	-0.714246	-0.725126	-0.730836	-0.714651	-0.752009	-0.727262	-0.775129	-0.721131	-0.711561	-0.547641	-0.479007	-0.524719	-0.011538	0.042384	0.016395	-0.052958	-0.000503	0.021968	-0.199088	-0.192503	-0.175502
fetal_intestine_large	100	-0.464055	-0.737595	-0.772513	-0.71673	-0.719455	-0.709341	-0.761575	-0.73256	-0.713135	-0.738733	-0.725364	-0.723187	-0.773285	-0.758713	-0.742674	-0.741017	-0.528874	-0.537313	-0.556003	-0.015014	0.00343	0.006576	-0.077403	-0.002003	0.014835	-0.188719	-0.214679	-0.196286

fetal_intestine_small	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_intestine_small	10	-0.377323	-0.276127	-0.270151	-0.187612	-0.249743	-0.172656	-0.30136	-0.203907	-0.179064	-0.355089	-0.203054	-0.207607	-0.186179	-0.237432	-0.223897	-0.256848	-0.062718	-0.064866	-0.052814	0.237625	0.228817	0.228785	0.229515	0.239042	0.241526	0.01429	0.027194	0.013681
fetal_intestine_small	20	-0.363496	-0.27591	-0.401897	-0.270666	-0.383806	-0.288502	-0.361144	-0.259314	-0.280636	-0.360657	-0.339709	-0.487224	-0.469256	-0.353466	-0.294783	-0.265054	-0.118653	-0.142874	-0.1234	0.158949	0.155172	0.142785	0.163938	0.159581	0.142079	-0.053925	-0.056551	-0.054762
fetal_intestine_small	30	-0.485426	-0.423668	-0.631729	-0.646072	-0.70609	-0.355351	-0.468538	-0.41526	-0.646784	-0.338773	-0.283723	-0.50021	-0.642572	-0.540251	-0.702617	-0.456631	-0.160597	-0.285101	-0.201291	0.116334	0.097773	0.101949	0.089015	0.125956	0.103082	-0.100619	-0.091483	-0.093559
fetal_intestine_small	40	-0.490626	-0.36873	-0.689727	-0.630733	-0.712513	-0.392231	-0.668264	-0.574611	-0.710467	-0.468497	-0.403439	-0.480241	-0.757484	-0.723198	-0.698401	-0.510917	-0.16718	-0.30491	-0.22062	0.093964	0.094217	0.069652	0.04706	0.104216	0.080576	-0.117429	-0.111449	-0.118671
fetal_intestine_small	50	-0.508202	-0.593728	-0.717089	-0.684336	-0.677712	-0.471446	-0.707529	-0.688905	-0.71494	-0.66822	-0.70296	-0.530607	-0.748979	-0.721927	-0.676218	-0.506509	-0.237786	-0.406776	-0.388434	0.078426	0.082721	0.051639	0.024736	0.070398	0.074469	-0.150563	-0.131152	-0.143902
fetal_intestine_small	60	-0.464326	-0.708629	-0.718831	-0.724077	-0.730723	-0.665596	-0.70087	-0.630118	-0.701588	-0.702354	-0.703115	-0.518258	-0.722067	-0.731695	-0.710185	-0.655238	-0.279331	-0.401117	-0.492953	0.062075	0.047243	0.025603	0.025957	0.055766	0.052596	-0.1571	-0.142368	-0.141608
fetal_intestine_small	70	-0.48241	-0.716095	-0.769048	-0.723504	-0.743584	-0.705531	-0.680862	-0.693402	-0.702492	-0.727975	-0.690776	-0.682107	-0.72647	-0.702527	-0.716094	-0.703488	-0.418591	-0.485304	-0.473452	0.043359	0.037877	0.015645	-0.010607	0.044882	0.036392	-0.166704	-0.166316	-0.155629
fetal_intestine_small	80	-0.483867	-0.742292	-0.74005	-0.706251	-0.744641	-0.731364	-0.74684	-0.727639	-0.730317	-0.681566	-0.775721	-0.715932	-0.749828	-0.759653	-0.750988	-0.708602	-0.478456	-0.48023	-0.505665	0.040551	0.031462	0.013953	-0.015888	0.027431	0.022181	-0.176198	-0.164505	-0.160746
fetal_intestine_small	90	-0.490537	-0.748546	-0.741659	-0.718423	-0.740662	-0.678191	-0.709974	-0.755212	-0.750263	-0.703614	-0.757504	-0.695471	-0.721475	-0.762306	-0.736838	-0.685871	-0.51964	-0.494635	-0.529685	0.01273	0.02039	0.015129	-0.027963	0.017623	0.019343	-0.191344	-0.185355	-0.156544
