breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
cd56_primary_cells	30	-0.434558	-0.42952	-0.423288	-0.420277	-0.427642	-0.417958	-0.420574	-0.408215	-0.422316	-0.423447	-0.425038	-0.424055	-0.432723	-0.413688	-0.413232	-0.427646	-0.159568	-0.116025	-0.106108	-0.017591	-0.007239	-0.013116	-0.049131	-0.02048	-0.014585	-0.08475	-0.023546	-0.076722
cd56_primary_cells	40	-0.39889	-0.434362	-0.417091	-0.427138	-0.432848	-0.428922	-0.408208	-0.428191	-0.432035	-0.449608	-0.436284	-0.411365	-0.428659	-0.430508	-0.423374	-0.437308	-0.173605	-0.198274	-0.181131	-0.020627	-0.023319	-0.034561	-0.062549	-0.028544	8.7e-05	-0.06027	-0.073144	-0.124542
cd56_primary_cells	50	-0.384015	-0.420352	-0.422463	-0.40882	-0.424265	-0.438072	-0.42014	-0.438245	-0.446897	-0.433451	-0.436097	-0.422234	-0.448315	-0.439568	-0.437525	-0.413347	-0.205535	-0.185563	-0.18772	-0.022912	-0.032788	-0.045334	-0.078349	-0.054176	-0.029443	-0.096174	-0.103195	-0.12642
cd56_primary_cells	60	-0.438501	-0.416323	-0.408613	-0.390177	-0.414834	-0.436236	-0.395234	-0.420031	-0.432147	-0.434327	-0.424759	-0.433069	-0.436565	-0.42245	-0.414623	-0.43118	-0.204146	-0.220903	-0.21402	-0.025165	-0.019444	-0.055898	-0.081485	-0.053598	-0.039536	-0.110886	-0.13491	-0.129853
cd56_primary_cells	70	-0.431543	-0.413326	-0.396534	-0.394928	-0.415124	-0.408085	-0.400555	-0.419535	-0.419795	-0.403186	-0.398487	-0.399562	-0.425052	-0.413824	-0.421309	-0.398092	-0.200323	-0.211081	-0.207264	-0.024973	-0.036021	-0.066035	-0.100939	-0.066998	-0.055048	-0.111369	-0.128903	-0.146909
cd56_primary_cells	80	-0.439346	-0.378336	-0.380949	-0.394535	-0.413659	-0.403089	-0.359105	-0.380769	-0.394194	-0.395891	-0.381294	-0.388132	-0.427043	-0.383344	-0.408724	-0.378852	-0.226991	-0.245027	-0.234633	-0.042834	-0.05357	-0.070414	-0.101766	-0.040518	-0.060237	-0.118369	-0.14011	-0.201242
cd56_primary_cells	90	-0.423612	-0.364548	-0.35972	-0.387595	-0.398112	-0.354035	-0.353052	-0.373276	-0.387412	-0.398107	-0.361088	-0.372209	-0.379125	-0.38939	-0.379489	-0.35501	-0.258676	-0.25414	-0.272497	-0.050423	-0.058208	-0.07029	-0.08558	-0.069854	-0.040391	-0.129973	-0.131599	-0.173972
cd56_primary_cells	100	-0.448289	-0.359469	-0.327809	-0.346305	-0.391982	-0.377453	-0.378647	-0.371648	-0.379527	-0.370684	-0.372699	-0.385503	-0.378411	-0.36629	-0.365334	-0.362965	-0.301876	-0.281356	-0.265718	-0.052352	-0.047983	-0.069827	-0.105093	-0.071708	-0.021354	-0.150693	-0.161984	-0.212552

cd8_primary_cells	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
cd8_primary_cells	10	-0.234536	-0.401155	-0.400263	-0.391001	-0.365277	-0.383622	-0.375229	-0.384678	-0.399984	-0.413756	-0.382753	-0.372431	-0.40751	-0.373887	-0.398351	-0.413825	-0.023978	-0.043723	-0.055764	0.03889	0.056473	0.047128	0.064035	0.047611	0.043957	0.031728	0.062473	0.043358
cd8_primary_cells	20	-0.456092	-0.400401	-0.421373	-0.411086	-0.413681	-0.378779	-0.370619	-0.410607	-0.416108	-0.402318	-0.404536	-0.413515	-0.383432	-0.411886	-0.410386	-0.400557	-0.078798	-0.026658	-0.028535	0.002884	0.008462	0.027241	-0.00976	0.00365	0.007705	-0.057321	-0.02965	-0.02818
cd8_primary_cells	30	-0.395193	-0.390153	-0.402976	-0.411411	-0.410848	-0.419322	-0.389228	-0.407195	-0.39534	-0.398479	-0.38654	-0.388879	-0.407494	-0.381016	-0.411654	-0.40897	-0.027595	-0.025992	-0.018335	-0.01143	-0.014611	0.001306	-0.011085	-0.020034	-0.024967	-0.099349	-0.077094	-0.070776
cd8_primary_cells	40	-0.4252	-0.406244	-0.405941	-0.388359	-0.4121	-0.397833	-0.412682	-0.400669	-0.381998	-0.392835	-0.3898	-0.390015	-0.38746	-0.379583	-0.410378	-0.400624	-0.058397	-0.04539	-0.057355	-0.01426	-0.034106	-0.015689	-0.028413	-0.038193	-0.040438	-0.120446	-0.092125	-0.126017
cd8_primary_cells	50	-0.465318	-0.385756	-0.395406	-0.37525	-0.405054	-0.399869	-0.396838	-0.404358	-0.363753	-0.427235	-0.390861	-0.390285	-0.390763	-0.379127	-0.385931	-0.409163	-0.077003	-0.067518	-0.082392	-0.020554	-0.053811	-0.020774	-0.039404	-0.045708	-0.035615	-0.133082	-0.128836	-0.16603
cd8_primary_cells	60	-0.437976	-0.360222	-0.36919	-0.373383	-0.384904	-0.372037	-0.393198	-0.400124	-0.354951	-0.374464	-0.373041	-0.346543	-0.380566	-0.375439	-0.371553	-0.377623	-0.097451	-0.118896	-0.113023	-0.023443	-0.057615	-0.033448	-0.04419	-0.047944	-0.048309	-0.148398	-0.121986	-0.194959
cd8_primary_cells	70	-0.444903	-0.375918	-0.338747	-0.34243	-0.390534	-0.349941	-0.36395	-0.354587	-0.336097	-0.362035	-0.335469	-0.353447	-0.357685	-0.347908	-0.377141	-0.356293	-0.12527	-0.118185	-0.113699	-0.036425	-0.050257	-0.041849	-0.049455	-0.058601	-0.056321	-0.157927	-0.160025	-0.180629
cd8_primary_cells	80	-0.442089	-0.34799	-0.351205	-0.338965	-0.352964	-0.325241	-0.347125	-0.331457	-0.331027	-0.363426	-0.323224	-0.332471	-0.373314	-0.335274	-0.380354	-0.328741	-0.145249	-0.144596	-0.140186	-0.056803	-0.063429	-0.044272	-0.050933	-0.064762	-0.062834	-0.164958	-0.164494	-0.206527
cd8_primary_cells	90	-0.452215	-0.340768	-0.301848	-0.311217	-0.335454	-0.340756	-0.319223	-0.306393	-0.330665	-0.332208	-0.32222	-0.312739	-0.299865	-0.320102	-0.351276	-0.308245	-0.158342	-0.174728	-0.170788	-0.054084	-0.042713	-0.055623	-0.078588	-0.067396	-0.066084	-0.1554	-0.183361	-0.207624
cd8_primary_cells	100	-0.453701	-0.298569	-0.33175	-0.311099	-0.349344	-0.316622	-0.329407	-0.325022	-0.283894	-0.330382	-0.290557	-0.312758	-0.299241	-0.303086	-0.331155	-0.276409	-0.184522	-0.186142	-0.167287	-0.061311	-0.062207	-0.058421	-0.070297	-0.070758	-0.069333	-0.177314	-0.184892	-0.215393

fetal_adrenal_gland	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_adrenal_gland	10	-0.215425	-0.403247	-0.376496	-0.414607	-0.381157	-0.413091	-0.159801	-0.369772	-0.383329	-0.400158	-0.390267	-0.407597	-0.382859	-0.429011	-0.403989	-0.38651	-0.116691	-0.116691	-0.116691	0.039799	0.044145	0.043581	0.060582	0.074092	0.062298	-0.013729	-0.013945	-0.03812
fetal_adrenal_gland	20	-0.398309	-0.43533	-0.450254	-0.45612	-0.44735	-0.452434	-0.45796	-0.447024	-0.465559	-0.443452	-0.437014	-0.452899	-0.449829	-0.460721	-0.413837	-0.44098	-0.165974	-0.171352	-0.171935	0.006383	0.009675	0.011854	0.029699	0.00697	0.011085	-0.050854	-0.090304	-0.117764
fetal_adrenal_gland	30	-0.351627	-0.43049	-0.434268	-0.463643	-0.449293	-0.443544	-0.471962	-0.410131	-0.448153	-0.443204	-0.440382	-0.441597	-0.441624	-0.462357	-0.449857	-0.440537	-0.189059	-0.18474	-0.186423	-0.021536	-0.022092	-0.024424	-0.013513	-0.039123	-0.005433	-0.100882	-0.119711	-0.158715
fetal_adrenal_gland	40	-0.403517	-0.457669	-0.437738	-0.442216	-0.439544	-0.444083	-0.466668	-0.439897	-0.43696	-0.445014	-0.448449	-0.439611	-0.434685	-0.454888	-0.432219	-0.442719	-0.186215	-0.185541	-0.185912	-0.014582	-0.03312	-0.028547	-0.033487	-0.03969	-0.035112	-0.098623	-0.130769	-0.199757
fetal_adrenal_gland	50	-0.505159	-0.409143	-0.435725	-0.445972	-0.43186	-0.444639	-0.443125	-0.421957	-0.443851	-0.428621	-0.420906	-0.437684	-0.460886	-0.438468	-0.437421	-0.42219	-0.189119	-0.185353	-0.18519	-0.045143	-0.042257	-0.045616	-0.041616	-0.049581	-0.031283	-0.137156	-0.150442	-0.199066
fetal_adrenal_gland	60	-0.430735	-0.440281	-0.421563	-0.416459	-0.411895	-0.433745	-0.427249	-0.384927	-0.431019	-0.426124	-0.394903	-0.43887	-0.42182	-0.434096	-0.412808	-0.391634	-0.185885	-0.196583	-0.186691	-0.046077	-0.059947	-0.057832	-0.043465	-0.050367	-0.037815	-0.173192	-0.180468	-0.218917
fetal_adrenal_gland	70	-0.496077	-0.394567	-0.392467	-0.409502	-0.39576	-0.419615	-0.438995	-0.398881	-0.423682	-0.418409	-0.39569	-0.409068	-0.401861	-0.431519	-0.406838	-0.387116	-0.184819	-0.276912	-0.194864	-0.058791	-0.053338	-0.064371	-0.044713	-0.058025	-0.057022	-0.1903	-0.180249	-0.241541
fetal_adrenal_gland	80	-0.474362	-0.396508	-0.373795	-0.394954	-0.39272	-0.374522	-0.407917	-0.365355	-0.368754	-0.397109	-0.373864	-0.380459	-0.398488	-0.389378	-0.416522	-0.379428	-0.291976	-0.250636	-0.297136	-0.075066	-0.062678	-0.068744	-0.057745	-0.062694	-0.056338	-0.177702	-0.211711	-0.263421
fetal_adrenal_gland	90	-0.488079	-0.387705	-0.367445	-0.388726	-0.387815	-0.381716	-0.380794	-0.355364	-0.382469	-0.387212	-0.345778	-0.347775	-0.367968	-0.388903	-0.385306	-0.387201	-0.306238	-0.204281	-0.285274	-0.064642	-0.072092	-0.078171	-0.066888	-0.069118	-0.059778	-0.195114	-0.236516	-0.246927
fetal_adrenal_gland	100	-0.482742	-0.362774	-0.365141	-0.375497	-0.37491	-0.349755	-0.343985	-0.349948	-0.364518	-0.373909	-0.3643	-0.340079	-0.357954	-0.381408	-0.36795	-0.334857	-0.316885	-0.311769	-0.290883	-0.078513	-0.070106	-0.086516	-0.076764	-0.068697	-0.04219	-0.208125	-0.21646	-0.268226

fetal_brain	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_brain	10	-0.485933	-0.082954	-0.095282	-0.137539	-0.049771	-0.091111	-0.075661	-0.079921	-0.07317	-0.095656	-0.075229	-0.148109	-0.054303	-0.086265	-0.100662	-0.14304	-0.125086	-0.131982	-0.137988	0.112528	0.147041	0.146617	0.073761	0.041981	0.110222	-0.008083	0.003233	0.015878
fetal_brain	20	-0.467045	-0.145456	-0.200227	-0.210647	-0.145414	-0.197139	-0.179739	-0.156485	-0.136952	-0.160158	-0.187632	-0.241155	-0.181988	-0.181738	-0.185024	-0.14142	-0.106792	-0.150374	-0.150576	0.020149	0.057673	0.039718	0.004678	0.03165	0.028116	-0.066199	-0.008321	-0.044548
fetal_brain	30	-0.440887	-0.168582	-0.194046	-0.205328	-0.190477	-0.163466	-0.159567	-0.207195	-0.179342	-0.17177	-0.179043	-0.235099	-0.183792	-0.192565	-0.192503	-0.143236	-0.178008	-0.194676	-0.172022	-0.016917	0.003612	0.006293	-0.04599	-0.022685	-0.00519	-0.03489	-0.023848	-0.079158
fetal_brain	40	-0.428236	-0.187764	-0.170413	-0.14031	-0.163693	-0.147929	-0.168508	-0.166145	-0.156954	-0.192486	-0.148185	-0.162956	-0.151671	-0.168329	-0.162024	-0.139447	-0.174866	-0.217562	-0.190528	-0.04159	0.002832	-0.01395	-0.0685	-0.037428	-0.017981	-0.04431	-0.086663	-0.058634
fetal_brain	50	-0.403585	-0.131227	-0.108729	-0.125502	-0.120224	-0.15408	-0.119987	-0.108333	-0.116023	-0.116384	-0.10954	-0.15182	-0.129215	-0.135714	-0.115427	-0.091871	-0.271934	-0.228542	-0.233706	-0.059952	-0.014575	-0.020587	-0.07013	-0.067155	-0.028798	-0.071287	-0.053609	-0.026927
fetal_brain	60	-0.37417	-0.123481	-0.113751	-0.142198	-0.113808	-0.133909	-0.091264	-0.082474	-0.103964	-0.13298	-0.082621	-0.114641	-0.091081	-0.090894	-0.106531	-0.083434	-0.27087	-0.255235	-0.273315	-0.060749	-0.015181	-0.044291	-0.080689	-0.06595	-0.053007	-0.084821	-0.119312	-0.045609
fetal_brain	70	-0.368886	-0.098039	-0.117897	-0.097493	-0.129459	-0.090315	-0.092807	-0.066025	-0.092739	-0.053096	-0.072798	-0.074862	-0.061552	-0.042143	-0.119893	-0.072069	-0.279337	-0.2812	-0.292091	-0.075447	-0.037146	-0.038666	-0.100123	-0.081146	-0.06635	-0.098184	-0.093077	-0.066708
fetal_brain	80	-0.400002	-0.068858	-0.073619	-0.098062	-0.120965	-0.047018	-0.074386	-0.042822	-0.065156	-0.092671	-0.049431	-0.0846	-0.042223	-0.032075	-0.08069	-0.037717	-0.306106	-0.317553	-0.293151	-0.076611	-0.041262	-0.057486	-0.105084	-0.080593	-0.065683	-0.110006	-0.079756	-0.085324
fetal_brain	90	-0.433558	-0.056508	-0.05017	-0.093001	-0.059152	-0.078155	-0.069224	-0.031467	-0.065027	-0.051693	-0.043675	-0.060857	-0.043229	-0.036097	-0.092537	-0.033028	-0.322364	-0.323091	-0.326086	-0.084475	-0.049245	-0.060857	-0.103471	-0.08756800000000001	-0.06394	-0.119809	-0.114294	-0.046683
fetal_brain	100	-0.360479	-0.046181	-0.075786	-0.047997	-0.077738	-0.052848	-0.034347	-0.018686	-0.027967	-0.040231	0.026054	-0.081838	0.01399	-0.045439	-0.059551	-0.019196	-0.340334	-0.326746	-0.330295	-0.078865	-0.056623	-0.041775	-0.11176	-0.079694	-0.06517	-0.12251	-0.102711	-0.119245

fetal_heart	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_heart	10	-0.330749	-0.392752	-0.407772	-0.362706	-0.418174	-0.36848	-0.410275	-0.378165	-0.36357	-0.414869	-0.377	-0.372755	-0.385102	-0.367404	-0.381791	-0.386643	-0.089992	-0.123723	-0.093542	0.072254	0.06693	0.046591	0.059098	0.087761	0.072174	-0.013177	0.016796	0.038776
fetal_heart	20	-0.465424	-0.415348	-0.423768	-0.354313	-0.448086	-0.405307	-0.390195	-0.384587	-0.41544	-0.456559	-0.414218	-0.395743	-0.399357	-0.41897	-0.428605	-0.437945	-0.117773	-0.181464	-0.12134	-0.005571	0.008495	-0.006662	-0.002979	0.045895	0.023722	-0.079563	-0.110215	-0.057601
fetal_heart	30	-0.481874	-0.400534	-0.412709	-0.368086	-0.409732	-0.359637	-0.405299	-0.406314	-0.42152	-0.390172	-0.397434	-0.36059	-0.408443	-0.39988	-0.380866	-0.381688	-0.194134	-0.22351	-0.226141	-0.021279	-0.025386	-0.025698	-0.007823	0.024959	-0.006033	-0.118544	-0.135147	-0.109155
fetal_heart	40	-0.436247	-0.370886	-0.399126	-0.377828	-0.379702	-0.377862	-0.374598	-0.379429	-0.398027	-0.380037	-0.411151	-0.362157	-0.355442	-0.389886	-0.381355	-0.337452	-0.236046	-0.245933	-0.236506	-0.048631	-0.055654	-0.042453	-0.026901	0.003808	-0.029908	-0.122325	-0.145904	-0.148391
fetal_heart	50	-0.460296	-0.394515	-0.333393	-0.339595	-0.393534	-0.370324	-0.381306	-0.359721	-0.375531	-0.374196	-0.363376	-0.351567	-0.334651	-0.387289	-0.389676	-0.352181	-0.256542	-0.254698	-0.257529	-0.049392	-0.050512	-0.052463	-0.051332	-0.011392	-0.030666	-0.145422	-0.136295	-0.143212
fetal_heart	60	-0.455168	-0.349331	-0.342783	-0.342672	-0.377439	-0.326385	-0.344753	-0.334409	-0.319013	-0.365138	-0.357449	-0.341052	-0.362239	-0.312853	-0.334651	-0.339231	-0.268503	-0.294753	-0.269435	-0.051541	-0.05087	-0.058231	-0.051433	-0.025368	-0.029933	-0.149263	-0.180796	-0.170697
fetal_heart	70	-0.493811	-0.339152	-0.324259	-0.329456	-0.382839	-0.290409	-0.360372	-0.324532	-0.315195	-0.353164	-0.325717	-0.306292	-0.324838	-0.332601	-0.374458	-0.297136	-0.276061	-0.276895	-0.308509	-0.069677	-0.062818	-0.065285	-0.063947	-0.025282	-0.051757	-0.163963	-0.187823	-0.200104
fetal_heart	80	-0.47547	-0.314074	-0.333742	-0.308186	-0.328968	-0.316732	-0.321038	-0.292357	-0.316582	-0.336341	-0.303401	-0.296005	-0.289344	-0.304384	-0.323845	-0.280384	-0.282485	-0.283883	-0.303811	-0.07234	-0.070725	-0.062712	-0.068284	-0.040662	-0.053854	-0.180224	-0.188459	-0.221304
fetal_heart	90	-0.463816	-0.28777200000000003	-0.306087	-0.306776	-0.315165	-0.302722	-0.283502	-0.311589	-0.296702	-0.309652	-0.311892	-0.282918	-0.303864	-0.302305	-0.29497	-0.268075	-0.308804	-0.286905	-0.330637	-0.077045	-0.070237	-0.059436	-0.083029	-0.036709	-0.048311	-0.199223	-0.230849	-0.218424
fetal_heart	100	-0.445477	-0.293371	-0.265938	-0.267289	-0.317267	-0.284349	-0.302535	-0.261717	-0.257148	-0.303277	-0.258313	-0.273493	-0.295927	-0.266602	-0.317148	-0.283115	-0.312433	-0.329345	-0.325148	-0.092319	-0.075766	-0.074411	-0.081915	-0.049432	-0.0556	-0.179712	-0.202307	-0.212778

fetal_intestine_large	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_intestine_large	10	-0.388287	-0.369707	-0.355436	-0.383817	-0.361187	-0.380653	-0.364862	-0.391476	-0.393133	-0.391367	-0.350241	-0.387491	-0.378946	-0.393323	-0.384297	-0.391014	-0.061442	-0.051969	-0.101394	0.052915	0.035065	0.034522	0.042239	0.049022	0.057618	0.011501	-0.017939	0.05242
fetal_intestine_large	20	-0.42599	-0.43051	-0.438905	-0.420259	-0.406719	-0.401946	-0.400811	-0.395568	-0.431229	-0.404194	-0.402385	-0.420279	-0.409075	-0.408127	-0.426791	-0.423303	-0.1084	-0.131167	-0.133167	-0.000398	-0.019945	0.001252	0.006326	0.010785	-0.006939	-0.07401	-0.07819	-0.07167
fetal_intestine_large	30	-0.424475	-0.439297	-0.43917	-0.424687	-0.428394	-0.405115	-0.401482	-0.411199	-0.439638	-0.418486	-0.392789	-0.42829	-0.443366	-0.424541	-0.438113	-0.424694	-0.13504	-0.168335	-0.149594	-0.038897	-0.037324	-0.026897	-0.005318	-0.011171	-0.023577	-0.087931	-0.081408	-0.08361
fetal_intestine_large	40	-0.436207	-0.398838	-0.440179	-0.426229	-0.409832	-0.412208	-0.40687	-0.407078	-0.410042	-0.420154	-0.367654	-0.4231	-0.429071	-0.416836	-0.445518	-0.41453	-0.174058	-0.164492	-0.174547	-0.038471	-0.048255	-0.042079	-0.033304	-0.02799	-0.036014	-0.129979	-0.139766	-0.111908
fetal_intestine_large	50	-0.421261	-0.377961	-0.384988	-0.378847	-0.399956	-0.357935	-0.360177	-0.355913	-0.369709	-0.370214	-0.313108	-0.363026	-0.396125	-0.341693	-0.374033	-0.378256	-0.211223	-0.194419	-0.212189	-0.043791	-0.044896	-0.062776	-0.045238	-0.028091	-0.041889	-0.146629	-0.154138	-0.152456
fetal_intestine_large	60	-0.470127	-0.360398	-0.361825	-0.380303	-0.360699	-0.331095	-0.333282	-0.360938	-0.336041	-0.370706	-0.30058	-0.357893	-0.36503	-0.357765	-0.379676	-0.360469	-0.199741	-0.225331	-0.248068	-0.060496	-0.054711	-0.066545	-0.041799	-0.042128	-0.046834	-0.157918	-0.199363	-0.196508
fetal_intestine_large	70	-0.453209	-0.331137	-0.351017	-0.364759	-0.349283	-0.305054	-0.287858	-0.313389	-0.334123	-0.313129	-0.305933	-0.293779	-0.307467	-0.334797	-0.377779	-0.349899	-0.252915	-0.267785	-0.219399	-0.070753	-0.065604	-0.068913	-0.059058	-0.047529	-0.063617	-0.191532	-0.202364	-0.173152
fetal_intestine_large	80	-0.463512	-0.343739	-0.318816	-0.317953	-0.342341	-0.271811	-0.305565	-0.270861	-0.33662	-0.317182	-0.261777	-0.29929	-0.305327	-0.311696	-0.32787	-0.284848	-0.264298	-0.279379	-0.276403	-0.084118	-0.070265	-0.083894	-0.065554	-0.056508	-0.070156	-0.193391	-0.232316	-0.177545
fetal_intestine_large	90	-0.447941	-0.290974	-0.316026	-0.309494	-0.300309	-0.26511	-0.28191	-0.294954	-0.288202	-0.254114	-0.240725	-0.270058	-0.275547	-0.295569	-0.31695	-0.251438	-0.27828	-0.283144	-0.274285	-0.087953	-0.078155	-0.084285	-0.073843	-0.064445	-0.074834	-0.240517	-0.208366	-0.221113
fetal_intestine_large	100	-0.419407	-0.300324	-0.289731	-0.305644	-0.308506	-0.26016	-0.27363	-0.280325	-0.279466	-0.289831	-0.21597	-0.243767	-0.291362	-0.27369	-0.333768	-0.256225	-0.297844	-0.286128	-0.304196	-0.093237	-0.092581	-0.095903	-0.080189	-0.064603	-0.070238	-0.238433	-0.243387	-0.231239

fetal_intestine_small	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
fetal_intestine_small	10	-0.345559	-0.327519	-0.347912	-0.327707	-0.293693	-0.324271	-0.329126	-0.342095	-0.320034	-0.349997	-0.323425	-0.314239	-0.339771	-0.346367	-0.324259	-0.324681	-0.029906	-0.056247	-0.058865	0.067981	0.056273	0.054495	0.101527	0.04679	0.063252	-0.021339	-0.00423	0.037132
fetal_intestine_small	20	-0.41775	-0.396449	-0.403109	-0.364883	-0.372078	-0.395494	-0.349525	-0.396029	-0.38925	-0.402699	-0.378131	-0.401867	-0.383737	-0.393798	-0.410267	-0.372917	0.004524	-0.014908	-0.052247	0.002069	0.002727	-0.004753	0.016453	-0.003804	-0.002822	-0.08925	-0.066242	-0.050765
fetal_intestine_small	30	-0.37833	-0.382539	-0.430016	-0.401075	-0.405773	-0.378278	-0.395632	-0.40419	-0.400486	-0.405449	-0.3721	-0.399915	-0.382107	-0.363582	-0.414685	-0.403989	-0.048612	-0.063681	-0.050981	-0.044044	-0.016671	-0.026366	-0.018966	-0.008568	-0.024206	-0.112274	-0.088091	-0.089332
fetal_intestine_small	40	-0.42983	-0.40208	-0.404699	-0.370527	-0.394365	-0.358457	-0.389632	-0.380173	-0.389243	-0.384278	-0.365292	-0.427781	-0.405524	-0.394719	-0.408255	-0.387569	-0.07802	-0.073631	-0.072901	-0.050789	-0.034538	-0.056565	-0.024646	-0.033247	-0.036333	-0.158115	-0.105644	-0.123267
fetal_intestine_small	50	-0.431222	-0.373261	-0.381558	-0.358468	-0.374904	-0.350483	-0.363463	-0.385195	-0.3696	-0.387084	-0.335951	-0.366527	-0.363356	-0.392192	-0.406574	-0.380258	-0.106982	-0.12532	-0.104129	-0.06085	-0.049989	-0.063296	-0.042517	-0.051252	-0.038808	-0.151126	-0.146767	-0.14529
fetal_intestine_small	60	-0.444355	-0.346427	-0.368358	-0.364041	-0.36841	-0.299874	-0.344281	-0.383201	-0.387497	-0.360252	-0.328628	-0.345068	-0.3595	-0.354557	-0.36355	-0.345523	-0.145214	-0.129801	-0.120404	-0.073046	-0.05949	-0.065167	-0.082266	-0.049952	-0.041686	-0.186054	-0.165042	-0.187355
